Path,True Label,Predicted Label,Confidence
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001254.png,fake,real,0.7773
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001255.png,fake,real,0.8538
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001256.png,fake,real,0.6062
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001257.png,fake,real,0.6096
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001259.png,fake,real,0.5564
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001260.png,fake,real,0.6472
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001261.png,fake,real,0.5688
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001262.png,fake,real,0.6296
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001268.png,fake,real,0.8114
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001269.png,fake,real,0.6160
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001271.png,fake,real,0.5334
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001272.png,fake,real,0.5535
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001273.png,fake,real,0.8053
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001274.png,fake,real,0.6267
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001279.png,fake,real,0.6074
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001282.png,fake,real,0.8409
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001283.png,fake,real,0.6201
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001284.png,fake,real,0.8867
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001287.png,fake,real,0.5298
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001293.png,fake,real,0.5139
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001294.png,fake,real,0.5164
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001298.png,fake,real,0.7202
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001302.png,fake,real,0.5549
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001303.png,fake,real,0.5801
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001305.png,fake,real,0.7740
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001306.png,fake,real,0.5725
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001307.png,fake,real,0.7603
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001309.png,fake,real,0.5671
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001310.png,fake,real,0.5068
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001311.png,fake,real,0.5625
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001313.png,fake,real,0.6514
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001319.png,fake,real,0.6282
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001320.png,fake,real,0.7919
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001321.png,fake,real,0.5034
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001326.png,fake,real,0.6096
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001327.png,fake,real,0.8793
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001328.png,fake,real,0.9286
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001330.png,fake,real,0.5679
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001331.png,fake,real,0.8774
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001332.png,fake,real,0.8413
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001333.png,fake,real,0.8309
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001334.png,fake,real,0.8365
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001335.png,fake,real,0.9007
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001336.png,fake,real,0.9713
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001337.png,fake,real,0.9771
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001338.png,fake,real,0.9695
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001342.png,fake,real,0.9305
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001343.png,fake,real,0.7366
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001344.png,fake,real,0.9618
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001346.png,fake,real,0.6838
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001349.png,fake,real,0.9635
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001350.png,fake,real,0.9436
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001351.png,fake,real,0.8276
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001352.png,fake,real,0.6824
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001354.png,fake,real,0.6514
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001355.png,fake,real,0.7197
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001356.png,fake,real,0.5608
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001357.png,fake,real,0.8156
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001358.png,fake,real,0.6047
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001359.png,fake,real,0.5803
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001361.png,fake,real,0.5947
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001363.png,fake,real,0.6655
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001364.png,fake,real,0.8361
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001365.png,fake,real,0.7356
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001366.png,fake,real,0.7410
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001367.png,fake,real,0.8858
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001368.png,fake,real,0.7555
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001369.png,fake,real,0.6414
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001372.png,fake,real,0.5020
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001374.png,fake,real,0.7156
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001375.png,fake,real,0.6572
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001377.png,fake,real,0.8007
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001378.png,fake,real,0.8661
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001379.png,fake,real,0.7517
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001383.png,fake,real,0.5281
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001384.png,fake,real,0.6233
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001386.png,fake,real,0.5476
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001387.png,fake,real,0.7024
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001388.png,fake,real,0.6086
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001389.png,fake,real,0.9218
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001390.png,fake,real,0.7882
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001392.png,fake,real,0.7855
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001393.png,fake,real,0.7407
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001395.png,fake,real,0.5215
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001396.png,fake,real,0.5156
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001397.png,fake,real,0.6924
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001398.png,fake,real,0.9305
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001399.png,fake,real,0.6533
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001400.png,fake,real,0.8974
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001401.png,fake,real,0.8279
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001402.png,fake,real,0.8495
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001405.png,fake,real,0.7604
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001406.png,fake,real,0.8622
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001407.png,fake,real,0.6223
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001408.png,fake,real,0.9072
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001409.png,fake,real,0.7261
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001410.png,fake,real,0.8536
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001411.png,fake,real,0.7393
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001412.png,fake,real,0.6384
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001413.png,fake,real,0.8192
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001414.png,fake,real,0.7390
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001415.png,fake,real,0.6760
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001416.png,fake,real,0.8180
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001417.png,fake,real,0.5894
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001419.png,fake,real,0.6575
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001420.png,fake,real,0.5535
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001421.png,fake,real,0.8937
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001422.png,fake,real,0.7728
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001423.png,fake,real,0.9082
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001424.png,fake,real,0.6633
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001425.png,fake,real,0.6326
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001430.png,fake,real,0.5906
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001432.png,fake,real,0.9723
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001433.png,fake,real,0.5073
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001439.png,fake,real,0.8817
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001459.png,fake,real,0.5005
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001507.png,fake,real,0.5315
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001518.png,fake,real,0.7175
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001527.png,fake,real,0.7939
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001528.png,fake,real,0.5288
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001534.png,fake,real,0.8788
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001622.png,fake,real,0.7048
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001629.png,fake,real,0.5144
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000012.png,real,fake,0.5044
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000014.png,real,fake,0.5874
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000016.png,real,fake,0.7734
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000017.png,real,fake,0.5005
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000047.png,real,fake,0.7354
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000111.png,real,fake,0.8892
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000281.png,real,fake,0.6416
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000288.png,real,fake,0.6816
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000297.png,real,fake,0.6143
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000319.png,real,fake,0.5811
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000320.png,real,fake,0.6655
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000340.png,real,fake,0.5195
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000580.png,real,fake,0.5303
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000593.png,real,fake,0.6011
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000605.png,real,fake,0.5884
