List of misclassified samples:
Image Path | True Label | Predicted Label | Predicted Probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_896_128_frame4.jpg | Fake | Real | 0.2094
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_761_766_frame9.jpg | Fake | Real | 0.3495
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_26__outside_talking_pan_laughing_frame2.jpg | Real | Fake | 0.8902
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_710_788_frame7.jpg | Fake | Real | 0.2369
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_765_867_frame6.jpg | Fake | Real | 0.4632
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_456_435_frame3.jpg | Fake | Real | 0.4890
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_12__walking_down_indoor_hall_disgust__SIA5P4HL_frame5.jpg | Fake | Real | 0.3967
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_759_755_frame2.jpg | Fake | Real | 0.1942
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_22__walking_outside_cafe_disgusted__TU7RHG0S_frame2.jpg | Fake | Real | 0.4564
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_493_frame8.jpg | Real | Fake | 0.5373
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_148_133_frame9.jpg | Fake | Real | 0.4022
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_141_161_frame3.jpg | Fake | Real | 0.1256
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_163_frame8.jpg | Real | Fake | 0.8297
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_27__meeting_serious_frame0.jpg | Real | Fake | 0.5286
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_28_08__exit_phone_room__KXO8S7OP_frame0.jpg | Fake | Real | 0.4036
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_609_596_frame7.jpg | Fake | Real | 0.4175
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_24__walk_down_hall_angry__7E3GY85F_frame9.jpg | Fake | Real | 0.3893
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_559_543_frame4.jpg | Fake | Real | 0.2503
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_522_337_frame1.jpg | Fake | Real | 0.3816
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_175_frame0.jpg | Real | Fake | 0.6948
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_209_016_frame5.jpg | Fake | Real | 0.4529
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_12__walking_down_indoor_hall_disgust__GHPWDH3C_frame6.jpg | Fake | Real | 0.2658
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_945_frame4.jpg | Real | Fake | 0.5346
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_530_594_frame0.jpg | Fake | Real | 0.4942
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_03__talking_against_wall_frame6.jpg | Real | Fake | 0.5402
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_513_frame3.jpg | Real | Fake | 0.5166
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_274_412_frame1.jpg | Fake | Real | 0.3916
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_07__walking_down_indoor_hall_disgust__P9QFO50U_frame4.jpg | Fake | Real | 0.4219
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_648_654_frame6.jpg | Fake | Real | 0.3156
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_27__walking_and_outside_surprised__O7L5Z9U8_frame8.jpg | Fake | Real | 0.4495
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_frame0.jpg | Fake | Real | 0.2539
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_105_180_frame4.jpg | Fake | Real | 0.3395
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_525_509_frame9.jpg | Fake | Real | 0.4781
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_231_663_frame4.jpg | Fake | Real | 0.3159
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_444_655_frame7.jpg | Fake | Real | 0.4521
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_379_158_frame7.jpg | Fake | Real | 0.3288
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_26__walk_down_hall_angry__AI94QW74_frame0.jpg | Fake | Real | 0.3938
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_740_frame2.jpg | Real | Fake | 0.6457
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_194_235_frame5.jpg | Fake | Real | 0.2099
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_19_23__walking_outside_cafe_disgusted__H4SUVFTL_frame8.jpg | Fake | Real | 0.4954
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_760_611_frame6.jpg | Fake | Real | 0.4735
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_04_15__walking_outside_cafe_disgusted__46TJ9IOJ_frame0.jpg | Fake | Real | 0.4937
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_389_frame0.jpg | Real | Fake | 0.7472
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_14__walking_outside_cafe_disgusted__N0WM4GSV_frame0.jpg | Fake | Real | 0.4779
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_105_180_frame3.jpg | Fake | Real | 0.3908
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_923_023_frame4.jpg | Fake | Real | 0.4789
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_851_552_frame8.jpg | Fake | Real | 0.4683
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_11__walking_outside_cafe_disgusted__DU9VH27B_frame1.jpg | Fake | Real | 0.3380
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_227_169_frame6.jpg | Fake | Real | 0.1902
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_25__walk_down_hall_angry__NPM0ENKD_frame0.jpg | Fake | Real | 0.4403
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_24__outside_talking_still_laughing_frame8.jpg | Real | Fake | 0.5160
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_616_frame4.jpg | Real | Fake | 0.6972
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_567_606_frame9.jpg | Fake | Real | 0.4540
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_227_frame0.jpg | Real | Fake | 0.7794
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_379_158_frame4.jpg | Fake | Real | 0.4899
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_25__walking_down_indoor_hall_disgust__FQE07ND1_frame0.jpg | Fake | Real | 0.4837
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_096_101_frame9.jpg | Fake | Real | 0.3033
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_880_135_frame9.jpg | Fake | Real | 0.1476
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_571_746_frame7.jpg | Fake | Real | 0.4078
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_072_037_frame0.jpg | Fake | Real | 0.4329
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_447_431_frame2.jpg | Fake | Real | 0.4957
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_620_619_frame6.jpg | Fake | Real | 0.4904
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_19_24__walking_outside_cafe_disgusted__RKQTC50P_frame7.jpg | Fake | Real | 0.4765
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_01__meeting_serious_frame2.jpg | Real | Fake | 0.8156
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_429_frame4.jpg | Real | Fake | 0.6663
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_993_989_frame3.jpg | Fake | Real | 0.2916
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_345_259_frame7.jpg | Fake | Real | 0.2166
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_06__walking_and_outside_surprised_frame2.jpg | Real | Fake | 0.8817
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_12__walking_and_outside_surprised__3K21NFNM_frame7.jpg | Fake | Real | 0.3920
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_420_257_frame1.jpg | Fake | Real | 0.4627
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_714_frame0.jpg | Real | Fake | 0.7308
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_840_800_frame2.jpg | Fake | Real | 0.1607
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_615_687_frame4.jpg | Fake | Real | 0.2940
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_303_309_frame7.jpg | Fake | Real | 0.1972
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_06__meeting_serious__83ABVHC3_frame8.jpg | Fake | Real | 0.3657
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__walking_outside_cafe_disgusted__D1K19NUP_frame4.jpg | Fake | Real | 0.4078
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_071_054_frame3.jpg | Fake | Real | 0.4688
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_20__walking_outside_cafe_disgusted_frame1.jpg | Real | Fake | 0.5645
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_817_827_frame1.jpg | Fake | Real | 0.4555
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_930_763_frame4.jpg | Fake | Real | 0.4740
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_031_163_frame1.jpg | Fake | Real | 0.2587
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_562_626_frame4.jpg | Fake | Real | 0.2637
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_976_954_frame1.jpg | Fake | Real | 0.3755
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__exit_phone_room__QD5K7BP2_frame0.jpg | Fake | Real | 0.4209
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_20__meeting_serious__6UBMLXK3_frame5.jpg | Fake | Real | 0.3783
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_716_712_frame0.jpg | Fake | Real | 0.4987
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_508_831_frame5.jpg | Fake | Real | 0.3345
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_284_frame6.jpg | Real | Fake | 0.7271
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_13__walking_outside_cafe_disgusted_frame9.jpg | Real | Fake | 0.6619
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_879_frame4.jpg | Real | Fake | 0.7004
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__NPZW2Z9L_frame7.jpg | Fake | Real | 0.4433
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_749_659_frame1.jpg | Fake | Real | 0.4095
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_817_827_frame1.jpg | Fake | Real | 0.3966
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_909_frame5.jpg | Real | Fake | 0.7550
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_781_806_frame5.jpg | Fake | Real | 0.3891
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_339_392_frame0.jpg | Fake | Real | 0.4381
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_20__walking_down_indoor_hall_disgust__VO2YZXLN_frame6.jpg | Fake | Real | 0.3122
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_969_897_frame4.jpg | Fake | Real | 0.4761
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_790_frame7.jpg | Real | Fake | 0.5668
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_344_020_frame8.jpg | Fake | Real | 0.2538
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_345_259_frame6.jpg | Fake | Real | 0.2270
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_04__walking_and_outside_surprised__46TJ9IOJ_frame0.jpg | Fake | Real | 0.3791
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_683_frame7.jpg | Real | Fake | 0.7347
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_344_020_frame9.jpg | Fake | Real | 0.4649
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_15__walking_down_street_outside_angry__NYPO7U50_frame0.jpg | Fake | Real | 0.4580
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__NPZW2Z9L_frame9.jpg | Fake | Real | 0.3171
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_255_214_frame3.jpg | Fake | Real | 0.4607
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_427_637_frame5.jpg | Fake | Real | 0.4969
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_18__walking_outside_cafe_disgusted__UMEX6HWU_frame0.jpg | Fake | Real | 0.4710
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_13__outside_talking_still_laughing_frame2.jpg | Real | Fake | 0.8393
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_25__walking_and_outside_surprised__RSCD7KXO_frame7.jpg | Fake | Real | 0.3177
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_16__walking_outside_cafe_disgusted_frame3.jpg | Real | Fake | 0.5954
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_448_361_frame0.jpg | Fake | Real | 0.3688
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_03__secret_conversation_frame9.jpg | Real | Fake | 0.5109
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_218_frame5.jpg | Real | Fake | 0.5127
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_877_frame4.jpg | Real | Fake | 0.6160
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_692_610_frame4.jpg | Fake | Real | 0.4907
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_08_05__exit_phone_room__UNN7ZGKO_frame0.jpg | Fake | Real | 0.3915
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_957_frame1.jpg | Real | Fake | 0.5558
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_434_438_frame4.jpg | Fake | Real | 0.4767
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_675_frame1.jpg | Real | Fake | 0.5587
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_105_180_frame9.jpg | Fake | Real | 0.4544
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_537_frame1.jpg | Real | Fake | 0.7221
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_427_637_frame5.jpg | Fake | Real | 0.4985
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_474_frame4.jpg | Real | Fake | 0.6096
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_17__walking_down_indoor_hall_disgust_frame9.jpg | Real | Fake | 0.6521
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_187_234_frame4.jpg | Fake | Real | 0.3063
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_980_992_frame0.jpg | Fake | Real | 0.4402
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_245_157_frame0.jpg | Fake | Real | 0.4828
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_650_625_frame3.jpg | Fake | Real | 0.4663
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_063_frame3.jpg | Real | Fake | 0.8599
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_760_611_frame5.jpg | Fake | Real | 0.4383
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_974_953_frame1.jpg | Fake | Real | 0.4559
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_021_frame7.jpg | Real | Fake | 0.6126
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_478_frame6.jpg | Real | Fake | 0.6124
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_098_092_frame4.jpg | Fake | Real | 0.3127
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__LVZNRK9S_frame3.jpg | Fake | Real | 0.2089
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_224_frame0.jpg | Real | Fake | 0.7443
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_392_339_frame2.jpg | Fake | Real | 0.2539
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_297_270_frame8.jpg | Fake | Real | 0.4036
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_447_frame8.jpg | Real | Fake | 0.6546
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_19_23__walking_outside_cafe_disgusted__F7U8UY7V_frame3.jpg | Fake | Real | 0.3833
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_379_158_frame7.jpg | Fake | Real | 0.4391
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_732_691_frame5.jpg | Fake | Real | 0.3548
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_861_858_frame3.jpg | Fake | Real | 0.3410
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_501_326_frame3.jpg | Fake | Real | 0.4953
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_577_593_frame2.jpg | Fake | Real | 0.4636
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_304_300_frame1.jpg | Fake | Real | 0.4612
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_566_617_frame4.jpg | Fake | Real | 0.4685
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_525_509_frame6.jpg | Fake | Real | 0.4807
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_01__walking_down_street_outside_angry_frame5.jpg | Real | Fake | 0.6237
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_22__podium_speech_happy_frame9.jpg | Real | Fake | 0.5911
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_901_frame2.jpg | Real | Fake | 0.6695
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_499_539_frame0.jpg | Fake | Real | 0.3887
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_227_169_frame1.jpg | Fake | Real | 0.4180
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_18__kitchen_still__3II4T6H5_frame5.jpg | Fake | Real | 0.2167
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_19__secret_conversation_frame0.jpg | Real | Fake | 0.5637
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_13__walking_outside_cafe_disgusted__A1OSUJE9_frame1.jpg | Fake | Real | 0.4376
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_01__exit_phone_room_frame8.jpg | Real | Fake | 0.7796
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_12__walking_outside_cafe_disgusted_frame9.jpg | Real | Fake | 0.9127
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_014_frame0.jpg | Real | Fake | 0.5177
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_330_162_frame9.jpg | Fake | Real | 0.4002
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_962_929_frame3.jpg | Fake | Real | 0.4912
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_817_827_frame2.jpg | Fake | Real | 0.4663
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_699_734_frame8.jpg | Fake | Real | 0.4582
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_615_687_frame5.jpg | Fake | Real | 0.1874
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_204_230_frame1.jpg | Fake | Real | 0.3588
