sample_id,true_label,face_prob,audio_prob,final_prob,case
sample_2975,fake,0.4539388020833333,0.59765625,0.5186116536458334,Face Real Voice Fake Final Fake
sample_2992,fake,0.4685872395833333,0.5849609375,0.5209554036458334,Face Real Voice Fake Final Fake
sample_3006,fake,0.4425455729166667,0.75537109375,0.5833170572916667,Face Real Voice Fake Final Fake
sample_3007,fake,0.41162109375,0.8876953125,0.6258544921875,Face Real Voice Fake Final Fake
sample_3019,fake,0.4828287760416667,0.82568359375,0.6371134440104167,Face Real Voice Fake Final Fake
sample_3026,fake,0.399658203125,0.802734375,0.5810424804687501,Face Real Voice Fake Final Fake
sample_3027,fake,0.4183756510416667,0.7216796875,0.5548624674479167,Face Real Voice Fake Final Fake
sample_3033,fake,0.4739583333333333,0.79296875,0.6175130208333334,Face Real Voice Fake Final Fake
sample_3041,fake,0.4590657552083333,0.77197265625,0.5998738606770834,Face Real Voice Fake Final Fake
sample_3042,fake,0.4715169270833333,0.87255859375,0.6519856770833333,Face Real Voice Fake Final Fake
sample_3044,fake,0.4446614583333333,0.68359375,0.5521809895833334,Face Real Voice Fake Final Fake
sample_3049,fake,0.477294921875,0.7451171875,0.59781494140625,Face Real Voice Fake Final Fake
sample_3054,fake,0.4853515625,0.654296875,0.561376953125,Face Real Voice Fake Final Fake
sample_3057,fake,0.489501953125,0.5419921875,0.51312255859375,Face Real Voice Fake Final Fake
sample_3068,fake,0.4918619791666667,0.7890625,0.6256022135416668,Face Real Voice Fake Final Fake
sample_3071,fake,0.4535319010416667,0.751953125,0.5878214518229167,Face Real Voice Fake Final Fake
sample_3079,fake,0.4219563802083333,0.82373046875,0.6027547200520833,Face Real Voice Fake Final Fake
sample_3081,fake,0.4047037760416667,0.8525390625,0.6062296549479167,Face Real Voice Fake Final Fake
sample_3082,fake,0.4778645833333333,0.64453125,0.5528645833333333,Face Real Voice Fake Final Fake
sample_3086,fake,0.4715983072916667,0.541015625,0.5028361002604167,Face Real Voice Fake Final Fake
sample_3094,fake,0.4691569010416667,0.62646484375,0.5399454752604167,Face Real Voice Fake Final Fake
sample_3108,fake,0.4842122395833333,0.76318359375,0.6097493489583334,Face Real Voice Fake Final Fake
sample_3110,fake,0.4176432291666667,0.71337890625,0.5507242838541667,Face Real Voice Fake Final Fake
sample_3116,fake,0.4669596354166667,0.783203125,0.6092692057291667,Face Real Voice Fake Final Fake
sample_3119,fake,0.4784342447916667,0.87744140625,0.6579874674479167,Face Real Voice Fake Final Fake
sample_3129,fake,0.4793294270833333,0.697265625,0.5774007161458334,Face Real Voice Fake Final Fake
sample_3159,fake,0.4825032552083333,0.8818359375,0.6622029622395833,Face Real Voice Fake Final Fake
sample_3162,fake,0.4988606770833333,0.6796875,0.5802327473958333,Face Real Voice Fake Final Fake
sample_3171,fake,0.4370930989583333,0.75390625,0.5796590169270834,Face Real Voice Fake Final Fake
sample_3177,fake,0.452392578125,0.57666015625,0.50831298828125,Face Real Voice Fake Final Fake
sample_3178,fake,0.4795735677083333,0.828125,0.6364217122395834,Face Real Voice Fake Final Fake
sample_3179,fake,0.377685546875,0.8564453125,0.5931274414062501,Face Real Voice Fake Final Fake
sample_3182,fake,0.4326171875,0.90771484375,0.6464111328125001,Face Real Voice Fake Final Fake
sample_3184,fake,0.4931640625,0.79736328125,0.6300537109375,Face Real Voice Fake Final Fake
sample_3185,fake,0.4934895833333333,0.86474609375,0.6605550130208333,Face Real Voice Fake Final Fake
sample_3204,fake,0.4332682291666667,0.69677734375,0.5518473307291667,Face Real Voice Fake Final Fake
sample_3206,fake,0.4947102864583333,0.69091796875,0.5830037434895834,Face Real Voice Fake Final Fake
sample_3211,fake,0.4729817708333333,0.8466796875,0.6411458333333333,Face Real Voice Fake Final Fake
sample_3217,fake,0.46240234375,0.69482421875,0.5669921875,Face Real Voice Fake Final Fake
sample_3225,fake,0.4918619791666667,0.8740234375,0.6638346354166667,Face Real Voice Fake Final Fake
sample_3229,fake,0.47119140625,0.8623046875,0.6471923828125,Face Real Voice Fake Final Fake
sample_3259,fake,0.3821614583333333,0.6611328125,0.5076985677083334,Face Real Voice Fake Final Fake
sample_3260,fake,0.403076171875,0.83056640625,0.5954467773437501,Face Real Voice Fake Final Fake
sample_3267,fake,0.3699544270833333,0.6962890625,0.5168050130208334,Face Real Voice Fake Final Fake
sample_3268,fake,0.3858235677083333,0.68359375,0.5198201497395833,Face Real Voice Fake Final Fake
sample_3301,fake,0.436767578125,0.6279296875,0.5227905273437501,Face Real Voice Fake Final Fake
sample_3352,fake,0.4124348958333333,0.849609375,0.6091634114583333,Face Real Voice Fake Final Fake
sample_3353,fake,0.4589029947916667,0.625,0.5336466471354167,Face Real Voice Fake Final Fake
sample_3354,fake,0.4447428385416667,0.81201171875,0.6100138346354167,Face Real Voice Fake Final Fake
sample_3387,fake,0.4945475260416667,0.57080078125,0.5288614908854168,Face Real Voice Fake Final Fake
sample_3392,fake,0.4930013020833333,0.78369140625,0.6238118489583333,Face Real Voice Fake Final Fake
sample_3421,fake,0.4673665364583333,0.67578125,0.5611531575520834,Face Real Voice Fake Final Fake
sample_3425,fake,0.4283040364583333,0.75927734375,0.5772420247395833,Face Real Voice Fake Final Fake
sample_3429,fake,0.4564615885416667,0.9013671875,0.6566691080729168,Face Real Voice Fake Final Fake
sample_3431,fake,0.43408203125,0.66259765625,0.5369140625,Face Real Voice Fake Final Fake
sample_3432,fake,0.4502766927083333,0.67919921875,0.5532918294270833,Face Real Voice Fake Final Fake
sample_3500,fake,0.490478515625,0.56787109375,0.52530517578125,Face Real Voice Fake Final Fake
sample_3502,fake,0.44873046875,0.6357421875,0.5328857421875,Face Real Voice Fake Final Fake
sample_3509,fake,0.4130045572916667,0.80224609375,0.5881632486979167,Face Real Voice Fake Final Fake
sample_3518,fake,0.4615885416666667,0.65966796875,0.5507242838541667,Face Real Voice Fake Final Fake
sample_3527,fake,0.480224609375,0.75341796875,0.60316162109375,Face Real Voice Fake Final Fake
sample_3528,fake,0.4400227864583333,0.798828125,0.6014851888020833,Face Real Voice Fake Final Fake
sample_3546,fake,0.495849609375,0.86083984375,0.66009521484375,Face Real Voice Fake Final Fake
sample_3556,fake,0.4611002604166667,0.79345703125,0.6106608072916667,Face Real Voice Fake Final Fake
sample_3558,fake,0.4618326822916667,0.57763671875,0.5139444986979167,Face Real Voice Fake Final Fake
sample_3559,fake,0.3557942708333333,0.810546875,0.5604329427083333,Face Real Voice Fake Final Fake
sample_3560,fake,0.431396484375,0.81396484375,0.60355224609375,Face Real Voice Fake Final Fake
sample_3562,fake,0.375,0.80078125,0.5666015625,Face Real Voice Fake Final Fake
sample_3563,fake,0.3511555989583333,0.7841796875,0.5460164388020834,Face Real Voice Fake Final Fake
sample_3566,fake,0.4142252604166667,0.91748046875,0.6406901041666667,Face Real Voice Fake Final Fake
sample_3570,fake,0.4278971354166667,0.8203125,0.6044840494791667,Face Real Voice Fake Final Fake
sample_3571,fake,0.394287109375,0.66015625,0.51392822265625,Face Real Voice Fake Final Fake
sample_3572,fake,0.4053548177083333,0.6943359375,0.5353963216145834,Face Real Voice Fake Final Fake
sample_3577,fake,0.46337890625,0.6533203125,0.5488525390625001,Face Real Voice Fake Final Fake
sample_3580,fake,0.4862467447916667,0.64794921875,0.5590128580729167,Face Real Voice Fake Final Fake
sample_3591,fake,0.4912923177083333,0.62548828125,0.5516805013020833,Face Real Voice Fake Final Fake
sample_3613,fake,0.4654947916666667,0.5556640625,0.5060709635416667,Face Real Voice Fake Final Fake
sample_3627,fake,0.406982421875,0.9169921875,0.63648681640625,Face Real Voice Fake Final Fake
sample_3635,fake,0.4920247395833333,0.62158203125,0.5503255208333333,Face Real Voice Fake Final Fake
sample_3647,fake,0.434814453125,0.5849609375,0.50238037109375,Face Real Voice Fake Final Fake
sample_3648,fake,0.486572265625,0.716796875,0.5901733398437501,Face Real Voice Fake Final Fake
sample_3680,fake,0.4474283854166667,0.70361328125,0.5627115885416667,Face Real Voice Fake Final Fake
sample_3690,fake,0.469482421875,0.89990234375,0.6631713867187501,Face Real Voice Fake Final Fake
sample_3707,fake,0.4993489583333333,0.63916015625,0.5622639973958334,Face Real Voice Fake Final Fake
sample_3709,fake,0.4480794270833333,0.8134765625,0.6125081380208334,Face Real Voice Fake Final Fake
sample_3710,fake,0.4822591145833333,0.71484375,0.5869222005208334,Face Real Voice Fake Final Fake
sample_3712,fake,0.4431966145833333,0.73388671875,0.5740071614583333,Face Real Voice Fake Final Fake
sample_3714,fake,0.4036458333333333,0.8037109375,0.5836751302083334,Face Real Voice Fake Final Fake
sample_3715,fake,0.2787679036458333,0.7958984375,0.5114766438802083,Face Real Voice Fake Final Fake
sample_3718,fake,0.379638671875,0.798828125,0.56827392578125,Face Real Voice Fake Final Fake
sample_3721,fake,0.2554931640625,0.9287109375,0.558441162109375,Face Real Voice Fake Final Fake
sample_3723,fake,0.4881184895833333,0.57080078125,0.5253255208333334,Face Real Voice Fake Final Fake
sample_3725,fake,0.4807942708333333,0.8701171875,0.6559895833333333,Face Real Voice Fake Final Fake
sample_3731,fake,0.420166015625,0.87451171875,0.6246215820312501,Face Real Voice Fake Final Fake
sample_3733,fake,0.4581705729166667,0.72314453125,0.5774088541666667,Face Real Voice Fake Final Fake
sample_3736,fake,0.4029134114583333,0.6767578125,0.5261433919270834,Face Real Voice Fake Final Fake
sample_3753,fake,0.474609375,0.92724609375,0.6782958984375,Face Real Voice Fake Final Fake
sample_3755,fake,0.4764811197916667,0.79541015625,0.6199991861979167,Face Real Voice Fake Final Fake
sample_3768,fake,0.4734700520833333,0.90283203125,0.6666829427083334,Face Real Voice Fake Final Fake
sample_3771,fake,0.4839680989583333,0.54296875,0.5105183919270834,Face Real Voice Fake Final Fake
sample_3778,fake,0.4446614583333333,0.6513671875,0.5376790364583334,Face Real Voice Fake Final Fake
sample_3781,fake,0.38134765625,0.85546875,0.5947021484375,Face Real Voice Fake Final Fake
sample_3786,fake,0.49365234375,0.6865234375,0.5804443359375,Face Real Voice Fake Final Fake
sample_3787,fake,0.4814453125,0.70849609375,0.5836181640625,Face Real Voice Fake Final Fake
sample_3794,fake,0.4986165364583333,0.861328125,0.6618367513020833,Face Real Voice Fake Final Fake
sample_3804,fake,0.473388671875,0.552734375,0.50909423828125,Face Real Voice Fake Final Fake
sample_3805,fake,0.4657389322916667,0.5810546875,0.5176310221354167,Face Real Voice Fake Final Fake
sample_3807,fake,0.4844563802083333,0.73779296875,0.5984578450520834,Face Real Voice Fake Final Fake
sample_3808,fake,0.4816080729166667,0.7431640625,0.5993082682291666,Face Real Voice Fake Final Fake
sample_3820,fake,0.42431640625,0.77099609375,0.580322265625,Face Real Voice Fake Final Fake
sample_3823,fake,0.4593912760416667,0.64111328125,0.5411661783854167,Face Real Voice Fake Final Fake
sample_3824,fake,0.4927571614583333,0.72265625,0.5962117513020834,Face Real Voice Fake Final Fake
sample_3827,fake,0.4320475260416667,0.84423828125,0.6175333658854167,Face Real Voice Fake Final Fake
sample_3832,fake,0.43310546875,0.89453125,0.6407470703125,Face Real Voice Fake Final Fake
sample_3841,fake,0.344482421875,0.83154296875,0.56365966796875,Face Real Voice Fake Final Fake
sample_3842,fake,0.455322265625,0.65625,0.5457397460937501,Face Real Voice Fake Final Fake
sample_3850,fake,0.4911295572916667,0.5576171875,0.5210489908854167,Face Real Voice Fake Final Fake
sample_3853,fake,0.4839680989583333,0.77294921875,0.6140096028645834,Face Real Voice Fake Final Fake
sample_3855,fake,0.4013671875,0.75244140625,0.5593505859375001,Face Real Voice Fake Final Fake
sample_3857,fake,0.490478515625,0.74951171875,0.60704345703125,Face Real Voice Fake Final Fake
sample_3858,fake,0.4947102864583333,0.93212890625,0.6915486653645834,Face Real Voice Fake Final Fake
sample_3859,fake,0.4574381510416667,0.55517578125,0.5014200846354168,Face Real Voice Fake Final Fake
sample_3882,fake,0.4441731770833333,0.67236328125,0.5468587239583333,Face Real Voice Fake Final Fake
sample_3884,fake,0.492919921875,0.853515625,0.65518798828125,Face Real Voice Fake Final Fake
sample_3887,fake,0.4718424479166667,0.72607421875,0.5862467447916666,Face Real Voice Fake Final Fake
sample_3888,fake,0.4529622395833333,0.775390625,0.5980550130208333,Face Real Voice Fake Final Fake
sample_3898,fake,0.4147135416666667,0.78173828125,0.5798746744791667,Face Real Voice Fake Final Fake
sample_3899,fake,0.3382975260416667,0.76904296875,0.5321329752604167,Face Real Voice Fake Final Fake
sample_3900,fake,0.489013671875,0.95166015625,0.69720458984375,Face Real Voice Fake Final Fake
sample_3901,fake,0.4097493489583333,0.80810546875,0.5890096028645834,Face Real Voice Fake Final Fake
sample_3902,fake,0.3646647135416667,0.87744140625,0.5954142252604167,Face Real Voice Fake Final Fake
sample_3903,fake,0.43017578125,0.84423828125,0.6165039062500001,Face Real Voice Fake Final Fake
sample_3905,fake,0.4584147135416667,0.92529296875,0.6685099283854167,Face Real Voice Fake Final Fake
sample_3906,fake,0.41796875,0.90234375,0.6359375,Face Real Voice Fake Final Fake
sample_3907,fake,0.4683430989583333,0.64013671875,0.5456502278645834,Face Real Voice Fake Final Fake
sample_3911,fake,0.4609375,0.587890625,0.51806640625,Face Real Voice Fake Final Fake
sample_3917,fake,0.4832356770833333,0.69189453125,0.5771321614583333,Face Real Voice Fake Final Fake
sample_3922,fake,0.3578287760416667,0.6875,0.5061808268229167,Face Real Voice Fake Final Fake
sample_3928,fake,0.445556640625,0.92431640625,0.6609985351562501,Face Real Voice Fake Final Fake
sample_3929,fake,0.4591471354166667,0.64404296875,0.5423502604166668,Face Real Voice Fake Final Fake
sample_3930,fake,0.4965006510416667,0.66455078125,0.5721232096354167,Face Real Voice Fake Final Fake
sample_3931,fake,0.353271484375,0.7646484375,0.53839111328125,Face Real Voice Fake Final Fake
sample_3932,fake,0.46630859375,0.90966796875,0.6658203125,Face Real Voice Fake Final Fake
sample_3934,fake,0.4228515625,0.69677734375,0.5461181640625,Face Real Voice Fake Final Fake
sample_3935,fake,0.3701985677083333,0.67138671875,0.5057332356770834,Face Real Voice Fake Final Fake
sample_3937,fake,0.4820963541666667,0.677734375,0.5701334635416667,Face Real Voice Fake Final Fake
sample_3938,fake,0.412841796875,0.6845703125,0.53511962890625,Face Real Voice Fake Final Fake
sample_3940,fake,0.4959309895833333,0.7900390625,0.6282796223958333,Face Real Voice Fake Final Fake
sample_3943,fake,0.38330078125,0.794921875,0.5685302734375001,Face Real Voice Fake Final Fake
sample_3946,fake,0.4664713541666667,0.59033203125,0.5222086588541668,Face Real Voice Fake Final Fake
sample_3947,fake,0.4615885416666667,0.837890625,0.6309244791666667,Face Real Voice Fake Final Fake
sample_3949,fake,0.4085693359375,0.7998046875,0.584625244140625,Face Real Voice Fake Final Fake
sample_3951,fake,0.4212239583333333,0.7890625,0.5867513020833334,Face Real Voice Fake Final Fake
sample_3952,fake,0.4994303385416667,0.77197265625,0.6220743815104167,Face Real Voice Fake Final Fake
sample_3955,fake,0.4816080729166667,0.68798828125,0.5744791666666667,Face Real Voice Fake Final Fake
sample_3956,fake,0.4542643229166667,0.921875,0.6646891276041667,Face Real Voice Fake Final Fake
sample_3958,fake,0.4649251302083333,0.79296875,0.6125447591145834,Face Real Voice Fake Final Fake
sample_3974,fake,0.4740397135416667,0.76806640625,0.6063517252604167,Face Real Voice Fake Final Fake
sample_3975,fake,0.4820149739583333,0.77734375,0.6149129231770833,Face Real Voice Fake Final Fake
sample_3980,fake,0.4747721354166667,0.82763671875,0.6335611979166667,Face Real Voice Fake Final Fake
sample_3982,fake,0.4860026041666667,0.96435546875,0.7012613932291667,Face Real Voice Fake Final Fake
sample_4002,fake,0.2442220052083333,0.81494140625,0.5010457356770833,Face Real Voice Fake Final Fake
sample_4006,fake,0.497314453125,0.9423828125,0.6975952148437501,Face Real Voice Fake Final Fake
sample_4011,fake,0.4525553385416667,0.7509765625,0.5868448893229167,Face Real Voice Fake Final Fake
sample_4012,fake,0.4612630208333333,0.84130859375,0.6322835286458334,Face Real Voice Fake Final Fake
sample_4013,fake,0.3568115234375,0.70556640625,0.513751220703125,Face Real Voice Fake Final Fake
sample_4023,fake,0.4228515625,0.68994140625,0.5430419921875,Face Real Voice Fake Final Fake
sample_4027,fake,0.316650390625,0.8134765625,0.54022216796875,Face Real Voice Fake Final Fake
sample_4028,fake,0.4473470052083333,0.97705078125,0.6857137044270833,Face Real Voice Fake Final Fake
sample_4029,fake,0.4439290364583333,0.59228515625,0.5106892903645833,Face Real Voice Fake Final Fake
sample_4032,fake,0.4501139322916667,0.791015625,0.6035196940104167,Face Real Voice Fake Final Fake
sample_4034,fake,0.4267578125,0.9296875,0.653076171875,Face Real Voice Fake Final Fake
sample_4036,fake,0.4436848958333333,0.6806640625,0.5503255208333334,Face Real Voice Fake Final Fake
sample_4048,fake,0.2705485026041667,0.91455078125,0.5603495279947917,Face Real Voice Fake Final Fake
sample_4050,fake,0.2674560546875,0.9599609375,0.579083251953125,Face Real Voice Fake Final Fake
sample_4052,fake,0.358642578125,0.76416015625,0.54112548828125,Face Real Voice Fake Final Fake
sample_4053,fake,0.3283284505208333,0.76904296875,0.5266499837239583,Face Real Voice Fake Final Fake
sample_4054,fake,0.3489176432291667,0.865234375,0.5812601725260417,Face Real Voice Fake Final Fake
sample_4055,fake,0.3055013020833333,0.84765625,0.5494710286458333,Face Real Voice Fake Final Fake
sample_4057,fake,0.2746175130208333,0.78173828125,0.5028218587239583,Face Real Voice Fake Final Fake
sample_4061,fake,0.3741048177083333,0.88037109375,0.6019246419270834,Face Real Voice Fake Final Fake
sample_4064,fake,0.3843587239583333,0.96337890625,0.6449178059895834,Face Real Voice Fake Final Fake
sample_4066,fake,0.37158203125,0.6689453125,0.5053955078125,Face Real Voice Fake Final Fake
sample_4067,fake,0.4143880208333333,0.689453125,0.5381673177083334,Face Real Voice Fake Final Fake
sample_4068,fake,0.4108072916666667,0.95947265625,0.6577067057291667,Face Real Voice Fake Final Fake
sample_4069,fake,0.398681640625,0.8291015625,0.5923706054687501,Face Real Voice Fake Final Fake
sample_4070,fake,0.3915201822916667,0.693359375,0.5273478190104167,Face Real Voice Fake Final Fake
sample_4072,fake,0.3784993489583333,0.7412109375,0.5417195638020833,Face Real Voice Fake Final Fake
sample_4073,fake,0.4458821614583333,0.73193359375,0.5746053059895834,Face Real Voice Fake Final Fake
sample_4074,fake,0.4178059895833333,0.81640625,0.5971761067708333,Face Real Voice Fake Final Fake
sample_4075,fake,0.4104817708333333,0.80078125,0.5861165364583334,Face Real Voice Fake Final Fake
sample_4083,fake,0.4510904947916667,0.978515625,0.6884318033854168,Face Real Voice Fake Final Fake
sample_4084,fake,0.4097493489583333,0.8408203125,0.6037312825520833,Face Real Voice Fake Final Fake
sample_4086,fake,0.412841796875,0.89306640625,0.62894287109375,Face Real Voice Fake Final Fake
sample_4088,fake,0.4469401041666667,0.82177734375,0.6156168619791667,Face Real Voice Fake Final Fake
sample_4092,fake,0.4108072916666667,0.8427734375,0.6051920572916667,Face Real Voice Fake Final Fake
sample_4098,fake,0.4995930989583333,0.75634765625,0.6151326497395834,Face Real Voice Fake Final Fake
sample_4099,fake,0.4903971354166667,0.97119140625,0.7067545572916667,Face Real Voice Fake Final Fake
sample_4100,fake,0.487548828125,0.95751953125,0.69903564453125,Face Real Voice Fake Final Fake
sample_4102,fake,0.4153645833333333,0.94775390625,0.6549397786458333,Face Real Voice Fake Final Fake
sample_4104,fake,0.486572265625,0.92822265625,0.68531494140625,Face Real Voice Fake Final Fake
sample_4106,fake,0.46240234375,0.8583984375,0.6406005859375,Face Real Voice Fake Final Fake
sample_4113,fake,0.4610188802083333,0.73095703125,0.5824910481770833,Face Real Voice Fake Final Fake
sample_4116,fake,0.4986165364583333,0.95458984375,0.7038045247395833,Face Real Voice Fake Final Fake
sample_4125,fake,0.3343098958333333,0.8759765625,0.5780598958333334,Face Real Voice Fake Final Fake
sample_4133,fake,0.4521484375,0.80029296875,0.6088134765625001,Face Real Voice Fake Final Fake
sample_4139,fake,0.498779296875,0.779296875,0.62501220703125,Face Real Voice Fake Final Fake
sample_4145,fake,0.4658203125,0.8466796875,0.63720703125,Face Real Voice Fake Final Fake
sample_4147,fake,0.4534505208333333,0.64013671875,0.5374593098958333,Face Real Voice Fake Final Fake
sample_4148,fake,0.4925130208333333,0.5908203125,0.5367513020833333,Face Real Voice Fake Final Fake
sample_4149,fake,0.448486328125,0.892578125,0.64832763671875,Face Real Voice Fake Final Fake
sample_4150,fake,0.4956868489583333,0.8134765625,0.6386922200520834,Face Real Voice Fake Final Fake
sample_4151,fake,0.4712727864583333,0.8173828125,0.6270222981770834,Face Real Voice Fake Final Fake
sample_4152,fake,0.4908040364583333,0.76171875,0.6127156575520833,Face Real Voice Fake Final Fake
sample_4153,fake,0.467041015625,0.78759765625,0.6112915039062501,Face Real Voice Fake Final Fake
sample_4154,fake,0.43701171875,0.70751953125,0.5587402343750001,Face Real Voice Fake Final Fake
sample_4155,fake,0.47998046875,0.89697265625,0.6676269531250001,Face Real Voice Fake Final Fake
sample_4157,fake,0.4449869791666667,0.7138671875,0.5659830729166667,Face Real Voice Fake Final Fake
sample_4159,fake,0.4974772135416667,0.7109375,0.5935343424479167,Face Real Voice Fake Final Fake
sample_4178,fake,0.445556640625,0.5771484375,0.50477294921875,Face Real Voice Fake Final Fake
sample_4190,fake,0.4268391927083333,0.7998046875,0.5946736653645833,Face Real Voice Fake Final Fake
sample_4191,fake,0.4966634114583333,0.92724609375,0.6904256184895834,Face Real Voice Fake Final Fake
sample_4192,fake,0.4999186197916667,0.9658203125,0.7095743815104167,Face Real Voice Fake Final Fake
sample_4194,fake,0.4720052083333333,0.8251953125,0.6309407552083334,Face Real Voice Fake Final Fake
sample_4198,fake,0.448486328125,0.87548828125,0.64063720703125,Face Real Voice Fake Final Fake
sample_4200,fake,0.4072265625,0.9150390625,0.6357421875,Face Real Voice Fake Final Fake
sample_4203,fake,0.3150227864583333,0.93994140625,0.5962361653645833,Face Real Voice Fake Final Fake
sample_4204,fake,0.4991861979166667,0.51611328125,0.5068033854166667,Face Real Voice Fake Final Fake
sample_4221,fake,0.459716796875,0.72021484375,0.57694091796875,Face Real Voice Fake Final Fake
sample_4223,fake,0.435791015625,0.833984375,0.6149780273437501,Face Real Voice Fake Final Fake
sample_4225,fake,0.4711100260416667,0.68310546875,0.5665079752604167,Face Real Voice Fake Final Fake
sample_4227,fake,0.474853515625,0.734375,0.5916381835937501,Face Real Voice Fake Final Fake
sample_4228,fake,0.4603678385416667,0.5908203125,0.5190714518229167,Face Real Voice Fake Final Fake
sample_4234,fake,0.4845377604166667,0.95947265625,0.6982584635416667,Face Real Voice Fake Final Fake
sample_4237,fake,0.4803059895833333,0.64453125,0.5542073567708333,Face Real Voice Fake Final Fake
sample_4254,fake,0.3738606770833333,0.84423828125,0.5855305989583334,Face Real Voice Fake Final Fake
sample_4255,fake,0.456787109375,0.89306640625,0.6531127929687501,Face Real Voice Fake Final Fake
sample_4257,fake,0.4324544270833333,0.7158203125,0.5599690755208333,Face Real Voice Fake Final Fake
sample_4258,fake,0.4122721354166667,0.94189453125,0.6506022135416667,Face Real Voice Fake Final Fake
sample_4259,fake,0.453125,0.7724609375,0.596826171875,Face Real Voice Fake Final Fake
sample_4260,fake,0.4506022135416667,0.63623046875,0.5341349283854167,Face Real Voice Fake Final Fake
sample_4261,fake,0.437255859375,0.7978515625,0.59952392578125,Face Real Voice Fake Final Fake
sample_4262,fake,0.3236490885416667,0.88525390625,0.5763712565104167,Face Real Voice Fake Final Fake
sample_4263,fake,0.4244384765625,0.912109375,0.643890380859375,Face Real Voice Fake Final Fake
sample_4264,fake,0.3817138671875,0.8173828125,0.577764892578125,Face Real Voice Fake Final Fake
sample_4265,fake,0.4293619791666667,0.7119140625,0.5565104166666667,Face Real Voice Fake Final Fake
sample_4266,fake,0.3692626953125,0.66455078125,0.502142333984375,Face Real Voice Fake Final Fake
sample_4268,fake,0.3327229817708333,0.78466796875,0.5360982259114584,Face Real Voice Fake Final Fake
sample_4269,fake,0.4009602864583333,0.82470703125,0.5916463216145834,Face Real Voice Fake Final Fake
sample_4271,fake,0.4187825520833333,0.80078125,0.5906819661458333,Face Real Voice Fake Final Fake
sample_4273,fake,0.4556477864583333,0.7373046875,0.5823933919270834,Face Real Voice Fake Final Fake
sample_4274,fake,0.4291178385416667,0.6220703125,0.5159464518229168,Face Real Voice Fake Final Fake
sample_4276,fake,0.453857421875,0.607421875,0.52296142578125,Face Real Voice Fake Final Fake
sample_4278,fake,0.4501953125,0.88525390625,0.6459716796875,Face Real Voice Fake Final Fake
sample_4312,fake,0.4999186197916667,0.7705078125,0.6216837565104167,Face Real Voice Fake Final Fake
sample_4325,fake,0.4803059895833333,0.931640625,0.6834065755208334,Face Real Voice Fake Final Fake
sample_4327,fake,0.4693196614583333,0.95703125,0.6887898763020833,Face Real Voice Fake Final Fake
sample_4331,fake,0.4595540364583333,0.861328125,0.6403523763020833,Face Real Voice Fake Final Fake
sample_4332,fake,0.4857584635416667,0.830078125,0.6407023111979167,Face Real Voice Fake Final Fake
sample_4337,fake,0.3744303385416667,0.67138671875,0.5080607096354167,Face Real Voice Fake Final Fake
sample_4338,fake,0.4674479166666667,0.88330078125,0.6545817057291667,Face Real Voice Fake Final Fake
sample_4339,fake,0.4154459635416667,0.89111328125,0.6294962565104167,Face Real Voice Fake Final Fake
sample_4341,fake,0.4261881510416667,0.69091796875,0.5453165690104167,Face Real Voice Fake Final Fake
sample_4342,fake,0.445556640625,0.9326171875,0.66473388671875,Face Real Voice Fake Final Fake
sample_4343,fake,0.4432779947916667,0.64794921875,0.5353800455729167,Face Real Voice Fake Final Fake
sample_4347,fake,0.472412109375,0.8515625,0.6430297851562501,Face Real Voice Fake Final Fake
sample_4358,fake,0.331787109375,0.80517578125,0.54481201171875,Face Real Voice Fake Final Fake
sample_4361,fake,0.498779296875,0.75,0.61182861328125,Face Real Voice Fake Final Fake
sample_4363,fake,0.460205078125,0.95654296875,0.6835571289062501,Face Real Voice Fake Final Fake
sample_4376,fake,0.4724934895833333,0.78076171875,0.6112141927083334,Face Real Voice Fake Final Fake
sample_4378,fake,0.453125,0.66650390625,0.5491455078125,Face Real Voice Fake Final Fake
sample_4380,fake,0.3680826822916667,0.83203125,0.5768595377604168,Face Real Voice Fake Final Fake
sample_4382,fake,0.33935546875,0.92626953125,0.603466796875,Face Real Voice Fake Final Fake
sample_4384,fake,0.4032389322916667,0.79638671875,0.5801554361979167,Face Real Voice Fake Final Fake
sample_4385,fake,0.30810546875,0.83349609375,0.54453125,Face Real Voice Fake Final Fake
sample_4386,fake,0.4072265625,0.6728515625,0.5267578125000001,Face Real Voice Fake Final Fake
sample_4406,fake,0.23046875,0.84375,0.5064453125,Face Real Voice Fake Final Fake
sample_4412,fake,0.4759928385416667,0.7578125,0.6028116861979167,Face Real Voice Fake Final Fake
sample_4415,fake,0.4552408854166667,0.77978515625,0.6012858072916667,Face Real Voice Fake Final Fake
sample_4416,fake,0.354248046875,0.79248046875,0.55145263671875,Face Real Voice Fake Final Fake
sample_4417,fake,0.4818522135416667,0.78857421875,0.6198771158854167,Face Real Voice Fake Final Fake
sample_4418,fake,0.4775390625,0.6796875,0.5685058593750001,Face Real Voice Fake Final Fake
sample_4419,fake,0.4776204427083333,0.6904296875,0.5733846028645834,Face Real Voice Fake Final Fake
sample_4420,fake,0.417724609375,0.84765625,0.6111938476562501,Face Real Voice Fake Final Fake
sample_4422,fake,0.4637858072916667,0.60595703125,0.5277628580729168,Face Real Voice Fake Final Fake
sample_4423,fake,0.4593098958333333,0.8740234375,0.6459309895833334,Face Real Voice Fake Final Fake
