image_path,label
D:/project/frames/fake_06__walking_outside_cafe_disgusted_frame8.jpg,fake
D:/project/frames/fake_06__walking_outside_cafe_disgusted_frame9.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame0.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame1.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame2.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame3.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame4.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame5.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame6.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame7.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame8.jpg,fake
D:/project/frames/fake_06__walk_down_hall_angry_frame9.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame0.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame1.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame2.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame3.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame4.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame5.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame6.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame7.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame8.jpg,fake
D:/project/frames/fake_07__exit_phone_room_frame9.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame0.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame1.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame2.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame3.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame4.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame5.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame6.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame7.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame8.jpg,fake
D:/project/frames/fake_07__hugging_happy_frame9.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame0.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame1.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame2.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame3.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame4.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame5.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame6.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame7.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame8.jpg,fake
D:/project/frames/fake_07__kitchen_pan_frame9.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame0.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame1.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame2.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame3.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame4.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame5.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame6.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame7.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame8.jpg,fake
D:/project/frames/fake_07__kitchen_still_frame9.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame0.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame1.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame2.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame3.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame4.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame5.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame6.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame7.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame8.jpg,fake
D:/project/frames/fake_07__outside_talking_pan_laughing_frame9.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame0.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame1.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame2.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame3.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame4.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame5.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame6.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame7.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame8.jpg,fake
D:/project/frames/fake_07__outside_talking_still_laughing_frame9.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame0.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame1.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame2.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame3.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame4.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame5.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame6.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame7.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame8.jpg,fake
D:/project/frames/fake_07__podium_speech_happy_frame9.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame0.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame1.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame2.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame3.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame4.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame5.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame6.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame7.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame8.jpg,fake
D:/project/frames/fake_07__secret_conversation_frame9.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame0.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame1.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame2.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame3.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame4.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame5.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame6.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame7.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame8.jpg,fake
D:/project/frames/fake_07__talking_against_wall_frame9.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame0.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame1.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame2.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame3.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame4.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame5.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame6.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame7.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame8.jpg,fake
D:/project/frames/fake_07__talking_angry_couch_frame9.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame0.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame1.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame2.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame3.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame4.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame5.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame6.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame7.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame8.jpg,fake
D:/project/frames/fake_07__walking_down_street_outside_angry_frame9.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame0.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame1.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame2.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame3.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame4.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame5.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame6.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame7.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame8.jpg,fake
D:/project/frames/fake_07__walking_outside_cafe_disgusted_frame9.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame0.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame1.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame2.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame3.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame4.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame5.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame6.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame7.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame8.jpg,fake
D:/project/frames/fake_07__walk_down_hall_angry_frame9.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame0.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame1.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame2.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame3.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame4.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame5.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame6.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame7.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame8.jpg,fake
D:/project/frames/fake_08__exit_phone_room_frame9.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame0.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame1.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame2.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame3.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame4.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame5.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame6.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame7.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame8.jpg,fake
D:/project/frames/fake_08__kitchen_pan_frame9.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame0.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame1.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame2.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame3.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame4.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame5.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame6.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame7.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame8.jpg,fake
D:/project/frames/fake_08__kitchen_still_frame9.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame0.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame1.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame2.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame3.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame4.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame5.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame6.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame7.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame8.jpg,fake
D:/project/frames/fake_08__outside_talking_pan_laughing_frame9.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame0.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame1.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame2.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame3.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame4.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame5.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame6.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame7.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame8.jpg,fake
D:/project/frames/fake_08__outside_talking_still_laughing_frame9.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame0.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame1.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame2.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame3.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame4.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame5.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame6.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame7.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame8.jpg,fake
D:/project/frames/fake_08__podium_speech_happy_frame9.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame0.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame1.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame2.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame3.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame4.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame5.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame6.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame7.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame8.jpg,fake
D:/project/frames/fake_08__talking_against_wall_frame9.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame0.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame1.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame2.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame3.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame4.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame5.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame6.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame7.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame8.jpg,fake
D:/project/frames/fake_08__walking_down_street_outside_angry_frame9.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame0.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame1.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame2.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame3.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame4.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame5.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame6.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame7.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame8.jpg,fake
D:/project/frames/fake_08__walking_outside_cafe_disgusted_frame9.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame0.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame1.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame2.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame3.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame4.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame5.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame6.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame7.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame8.jpg,fake
D:/project/frames/fake_08__walk_down_hall_angry_frame9.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame0.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame1.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame2.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame3.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame4.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame5.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame6.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame7.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame8.jpg,fake
D:/project/frames/fake_09__exit_phone_room_frame9.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame0.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame1.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame2.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame3.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame4.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame5.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame6.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame7.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame8.jpg,fake
D:/project/frames/fake_09__kitchen_pan_frame9.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame0.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame1.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame2.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame3.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame4.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame5.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame6.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame7.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame8.jpg,fake
D:/project/frames/fake_09__outside_talking_pan_laughing_frame9.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame0.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame1.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame2.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame3.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame4.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame5.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame6.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame7.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame8.jpg,fake
D:/project/frames/fake_09__outside_talking_still_laughing_frame9.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame0.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame1.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame2.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame3.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame4.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame5.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame6.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame7.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame8.jpg,fake
D:/project/frames/fake_09__podium_speech_happy_frame9.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame0.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame1.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame2.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame3.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame4.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame5.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame6.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame7.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame8.jpg,fake
D:/project/frames/fake_09__talking_against_wall_frame9.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame0.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame1.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame2.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame3.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame4.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame5.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame6.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame7.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame8.jpg,fake
D:/project/frames/fake_09__talking_angry_couch_frame9.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame0.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame1.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame2.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame3.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame4.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame5.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame6.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame7.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame8.jpg,fake
D:/project/frames/fake_09__walking_down_street_outside_angry_frame9.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame0.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame1.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame2.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame3.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame4.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame5.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame6.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame7.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame8.jpg,fake
D:/project/frames/fake_09__walk_down_hall_angry_frame9.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame0.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame1.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame2.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame3.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame4.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame5.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame6.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame7.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame8.jpg,fake
D:/project/frames/fake_10__exit_phone_room_frame9.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame0.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame1.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame2.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame3.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame4.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame5.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame6.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame7.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame8.jpg,fake
D:/project/frames/fake_10__kitchen_pan_frame9.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame0.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame1.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame2.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame3.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame4.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame5.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame6.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame7.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame8.jpg,fake
D:/project/frames/fake_10__kitchen_still_frame9.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame0.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame1.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame2.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame3.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame4.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame5.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame6.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame7.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame8.jpg,fake
D:/project/frames/fake_10__outside_talking_pan_laughing_frame9.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame0.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame1.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame2.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame3.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame4.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame5.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame6.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame7.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame8.jpg,fake
D:/project/frames/fake_10__outside_talking_still_laughing_frame9.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame0.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame1.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame2.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame3.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame4.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame5.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame6.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame7.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame8.jpg,fake
D:/project/frames/fake_10__podium_speech_happy_frame9.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame0.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame1.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame2.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame3.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame4.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame5.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame6.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame7.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame8.jpg,fake
D:/project/frames/fake_10__talking_against_wall_frame9.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame0.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame1.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame2.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame3.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame4.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame5.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame6.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame7.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame8.jpg,fake
D:/project/frames/fake_10__talking_angry_couch_frame9.jpg,fake
