image_path,label
D:/Deepfake_Detection_project/frames1/real_15_07__outside_talking_still_laughing__8MEZ98NR_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_14__talking_angry_couch__B014BKVO_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_27__walk_down_hall_angry__LM907ECA_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__walking_outside_cafe_disgusted__37DH75GQ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__kitchen_still__1ZE4HC06_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_27__walking_outside_cafe_disgusted__1KU29EUL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_03__walking_outside_cafe_disgusted__P08VGHTA_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_01__kitchen_still__JZUXXFRB_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_11__walking_down_indoor_hall_disgust__P08VGHTA_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_28__kitchen_pan_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_12_11__podium_speech_happy__8NS148U7_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_25__outside_talking_pan_laughing__AUC0HY5T_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_13__talking_against_wall__00T3UYOR_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_10__walking_down_street_outside_angry__356HPS7R_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__meeting_serious__1JCLEEBQ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__talking_against_wall__4OJNJLOO_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_10__walk_down_hall_angry__ZHJO34DY_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/fake_09__walking_down_street_outside_angry_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_07_25__talking_angry_couch__LZYKF7LK_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_11__walking_outside_cafe_disgusted__SXI772ZL_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_26__exit_phone_room__MS2MLJP1_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__hugging_happy__5OVT6C66_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_06__walking_down_street_outside_angry__F3I4PDYF_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__walk_down_hall_angry__1IXGY2FK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__talking_angry_couch__A5A1Q467_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_14__kitchen_pan__0KSONKQ2_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/fake_23__kitchen_pan_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_19_10__exit_phone_room__BVVPN5D5_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_09__outside_talking_still_laughing__MKEWB4SM_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_06__outside_talking_still_laughing__MI9BDQ7M_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__hugging_happy__4MEM6YNQ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_01__outside_talking_pan_laughing__SJZRV69J_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_02__exit_phone_room_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_11_06__talking_against_wall__C8C4FW99_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_20__walk_down_hall_angry__43KAHOT2_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_19__exit_phone_room__BVVPN5D5_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_07__outside_talking_pan_laughing__LEVU87KC_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_07__outside_talking_still_laughing__5VT4USF9_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__walk_down_hall_angry__A5A1Q467_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_12__outside_talking_pan_laughing__0VR4Y891_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_19__outside_talking_pan_laughing__VK6BF5NV_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_20__talking_against_wall__KV6Q7D6C_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_13__podium_speech_happy__30N46VHZ_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__talking_angry_couch__GNIMW95Z_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_20__walk_down_hall_angry__61SVZ2J7_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_02__outside_talking_pan_laughing_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_15_04__outside_talking_pan_laughing__46TJ9IOJ_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_09__walking_down_indoor_hall_disgust__3GQ49P2J_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__kitchen_still__RK17XFJ9_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_18__walking_outside_cafe_disgusted_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_21_25__walking_down_indoor_hall_disgust__2R46UX3R_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_down_indoor_hall_disgust__GNIMW95Z_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_03__kitchen_pan__WPT3Z2KN_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__walking_down_indoor_hall_disgust__IL675GCI_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_07__talking_against_wall__0VN0A2T3_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_18__walk_down_hall_angry__22UBC0BS_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_20__podium_speech_happy__U3IPYECM_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__podium_speech_happy__ZFRX9RKW_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__talking_against_wall__O4SXNLRL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_03__walking_down_indoor_hall_disgust__OPTNKNYK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/fake_22__walking_down_street_outside_angry_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_17_16__walk_down_hall_angry__P141P1QH_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_09__podium_speech_happy__TG55WJXX_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__walk_down_hall_angry__BSOLX3SI_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_01__walking_down_street_outside_angry__P70H1JB0_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_01__podium_speech_happy__02HILKYO_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_20__talking_against_wall__KV6Q7D6C_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_11__walking_outside_cafe_disgusted__P08VGHTA_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_09__talking_angry_couch__O8HNNX43_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_26__talking_angry_couch__MS2MLJP1_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__walking_outside_cafe_disgusted__KAG65PEE_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__hugging_happy__4OJNJLOO_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_18__outside_talking_still_laughing__UMEX6HWU_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_15__outside_talking_pan_laughing__SB6PMCO0_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__exit_phone_room__FV8M8O2C_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_03__walking_and_outside_surprised__P1L5PF4I_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_01__outside_talking_pan_laughing__SJZRV69J_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_20__walking_and_outside_surprised__LM907ECA_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_25__walking_and_outside_surprised__NFBISHIN_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__walking_outside_cafe_disgusted__NYHE8D0J_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_01__walk_down_hall_angry__FW94AIMJ_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_11__outside_talking_still_laughing__GNK9UR8K_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_09__outside_talking_still_laughing__ODAQ7BZL_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_21__exit_phone_room__JEELOMN2_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_21__outside_talking_still_laughing__N0WM4GSV_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_20__podium_speech_happy__99NHTFBM_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_03__outside_talking_pan_laughing__GZNLO4X9_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_05__walk_down_hall_angry__PRBCE28Z_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_04__walking_down_street_outside_angry__0XUW13RW_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_18__walking_down_street_outside_angry__V5VHLCOW_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_15__kitchen_still__X0EIIJF7_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_02__talking_angry_couch__J1W9R0NG_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_16_28__outside_talking_pan_laughing__U757192N_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_06__talking_against_wall__S3T7SK9O_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_16__podium_speech_happy_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_07__kitchen_still__1ZE4HC06_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_03__exit_phone_room__V53E3RVB_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_06__kitchen_still__E98QYYXO_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_03__talking_angry_couch__61SVZ2J7_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_09__walking_down_street_outside_angry__6K90KFOQ_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_14__exit_phone_room__P9QFO50U_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__outside_talking_still_laughing__RK17XFJ9_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_12__hugging_happy_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_26_14__kitchen_pan__SU8SAHTT_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_12__talking_against_wall__GHPWDH3C_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__walking_outside_cafe_disgusted__ZC2KYASW_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_20__walk_down_hall_angry__MKEWB4SM_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_07__walking_down_indoor_hall_disgust__KAG65PEE_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_03__walking_down_street_outside_angry__YCSEBZO4_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__exit_phone_room__87WSBJP3_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_10__outside_talking_pan_laughing__ZHJO34DY_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_01__talking_angry_couch__FW94AIMJ_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_13__exit_phone_room__YP7MGDQ6_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_04__walking_outside_cafe_disgusted__SXI772ZL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_20__talking_angry_couch__0IRM5ADD_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__talking_against_wall__8DTEGQ54_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_04__kitchen_pan__00T3UYOR_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__outside_talking_still_laughing__KAG65PEE_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_09__kitchen_pan__3VP8836C_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__podium_speech_happy__LVZNRK9S_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__kitchen_pan__O4SXNLRL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_09__exit_phone_room_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_15_12__podium_speech_happy__N0SRODQD_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_11__talking_angry_couch__61T622EK_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_20__podium_speech_happy__XWMKFMF6_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__walking_and_outside_surprised__UH60ROEK_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_07__exit_phone_room__WPT3Z2KN_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_11__kitchen_pan__P08VGHTA_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_11__talking_against_wall__R1NMCHKG_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_16_28__podium_speech_happy__6DWLCU6T_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_06__talking_angry_couch_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/fake_24__kitchen_pan_frame7.jpg,fake
D:/Deepfake_Detection_project/frames1/real_15_02__exit_phone_room__I8G2LWD1_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_03__walking_outside_cafe_disgusted__D7G6YJON_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_06__walking_down_street_outside_angry__YDX3GHFS_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__walk_down_hall_angry__FV8M8O2C_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__podium_speech_happy__2XWC5JED_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__walking_outside_cafe_disgusted__ZC2KYASW_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_14__hugging_happy__0S0NS5C6_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_03__outside_talking_pan_laughing__WBSXBL82_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_06__outside_talking_still_laughing__3K21NFNM_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_22__kitchen_still__7E3GY85F_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_07__walk_down_hall_angry_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_13_11__kitchen_pan__XXKQ4XM0_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_26__exit_phone_room_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_14_18__walking_and_outside_surprised__A5A1Q467_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_18__podium_speech_happy__DBSWZLXL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__walking_down_street_outside_angry__GNHYZ84G_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_26__walk_down_hall_angry__UMEX6HWU_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/fake_07__kitchen_still_frame9.jpg,fake
D:/Deepfake_Detection_project/frames1/real_23_22__kitchen_still__X2ZN5Q31_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_03__outside_talking_still_laughing_frame7.jpg,fake
D:/Deepfake_Detection_project/frames1/fake_07__hugging_happy_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/fake_16__exit_phone_room_frame8.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_25__walking_outside_cafe_disgusted__Z7FQ69VP_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_07__exit_phone_room__FGNGC2GT_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_04__talking_against_wall__7NW4Z6WZ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_09__outside_talking_still_laughing__RCETIXYL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_11__exit_phone_room__60BU0X0I_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_11__outside_talking_still_laughing__JRQWOV1G_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__walking_down_indoor_hall_disgust__VO2YZXLN_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_03__talking_angry_couch__DNUJD8M2_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_14__walk_down_hall_angry__P9QFO50U_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__outside_talking_still_laughing__HTG660F8_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__podium_speech_happy__SU4OQCS9_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_15__exit_phone_room__OY4I7ZU8_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_15__hugging_happy__X0EIIJF7_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_14__kitchen_still__01YF7VQM_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_23__kitchen_pan__WHQ1229T_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_01__exit_phone_room__0XUW13RW_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_02__talking_against_wall__Z7FQ69VP_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_21__outside_talking_still_laughing__V53E3RVB_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_15__outside_talking_pan_laughing__SB6PMCO0_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_12__walking_down_street_outside_angry_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_13_20__talking_against_wall__43KAHOT2_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_12__hugging_happy__9D2ZHEKW_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_28__walk_down_hall_angry_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_27_02__walking_and_outside_surprised__QW05XUUZ_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__kitchen_still__RK17XFJ9_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__walking_and_outside_surprised__N864L40U_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_26__walking_outside_cafe_disgusted__ALJ0OHNM_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_18__exit_phone_room__OXMEEFUQ_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_07__walking_down_indoor_hall_disgust__P9QFO50U_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_09__walking_down_street_outside_angry__HIH8YA82_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__exit_phone_room__0O9TTCJT_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_27__walking_and_outside_surprised__QW05XUUZ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_07__outside_talking_still_laughing_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_07_21__walking_down_street_outside_angry__K7KXUHMU_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_11__talking_angry_couch_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_25_20__walking_down_street_outside_angry__DW2L6D2V_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_03__exit_phone_room__0O9TTCJT_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_15__exit_phone_room__MCRFMYAE_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_08__walk_down_hall_angry__PRBCE28Z_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_18__walk_down_hall_angry__AI94QW74_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_28_08__exit_phone_room__KXO8S7OP_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_15__hugging_happy__XNJIS4S3_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_25__outside_talking_pan_laughing__SEGFKFJG_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_20__podium_speech_happy__1UEDQ3GY_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__walk_down_hall_angry__HQHYKNGK_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__podium_speech_happy__N0SRODQD_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__podium_speech_happy__6GC9HY9J_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_22__talking_angry_couch__XL557XC6_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_18__outside_talking_still_laughing__DEA1TCLN_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_19__walking_down_street_outside_angry__QD5K7BP2_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_06__talking_against_wall__ZK95PQDE_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_04__outside_talking_still_laughing__ZK95PQDE_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_20__walk_down_hall_angry__61SVZ2J7_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_18__outside_talking_pan_laughing__PQFTWVRQ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_23__outside_talking_pan_laughing__TU7RHG0S_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_02__outside_talking_still_laughing_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_12_13__outside_talking_still_laughing__2TM4IFSF_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_03__podium_speech_happy__72BPN7A1_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_18__hugging_happy__IKH1LBBY_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_09__walking_outside_cafe_disgusted__ODAQ7BZL_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_20__kitchen_pan__98NUQ3E6_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__walking_outside_cafe_disgusted__GH8TGTBS_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__talking_against_wall__JDPD580N_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_16_28__kitchen_still__U757192N_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_26__talking_against_wall__KGFLR0PH_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_06__walking_outside_cafe_disgusted__ZK95PQDE_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_17__talking_against_wall__YTJYYDO9_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_02__walking_and_outside_surprised__YVGY8LOK_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_17__talking_against_wall__YTJYYDO9_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_07__walking_down_indoor_hall_disgust__CRGVSDBI_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_09__talking_against_wall__RC9KATOO_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_12__walking_down_indoor_hall_disgust__N0SRODQD_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_03__hugging_happy__W3MXGEU9_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__kitchen_still__GNHYZ84G_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__podium_speech_happy__XFSH3BW7_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_21__outside_talking_pan_laughing__87WSBJP3_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_10__exit_phone_room_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_01_09__talking_angry_couch__P70H1JB0_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_17__walking_down_street_outside_angry_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_20_26__outside_talking_pan_laughing__01OJA93K_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_20__secret_conversation__B014BKVO_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_25__talking_angry_couch__NFBISHIN_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_09__hugging_happy__RCETIXYL_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_06__walking_outside_cafe_disgusted__OWJY9LQU_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__walk_down_hall_angry__OSXCUOHX_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_04__exit_phone_room__QKCCFKBT_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_17_16__walking_down_indoor_hall_disgust__P141P1QH_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_16__talking_against_wall__8Q7JCS95_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_17_16__exit_phone_room__S7UMSIQV_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_20__podium_speech_happy__B014BKVO_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_04__meeting_serious__0XUW13RW_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_13__walk_down_hall_angry__X0EIIJF7_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/fake_01__walking_down_street_outside_angry_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_20_13__kitchen_still__NJEO6L5O_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_28__outside_talking_pan_laughing__HIOU8Z8I_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__kitchen_pan__H4SUVFTL_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_09__exit_phone_room_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_25_27__outside_talking_still_laughing__1KU29EUL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_06__walking_and_outside_surprised_frame9.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_07__podium_speech_happy__IFSURI9X_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_12__walking_down_street_outside_angry__N0SRODQD_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_02__podium_speech_happy_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_21_18__outside_talking_pan_laughing__PQFTWVRQ_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__walking_outside_cafe_disgusted__94435UY3_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_11__talking_against_wall__8NS148U7_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_14__walking_down_indoor_hall_disgust_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_15__outside_talking_pan_laughing__Y11NT1YX_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_01__hugging_happy__ISF9SP4G_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_19__exit_phone_room__O2IKR6YM_frame7.jpg,real
