sample_id,label,face_prob_avg
sample_2085,fake,0.55712890625
sample_2086,fake,0.611328125
sample_2087,fake,0.5670572916666666
sample_2088,fake,0.52880859375
sample_2089,fake,0.52197265625
sample_2090,fake,0.5187174479166666
sample_2091,fake,0.697265625
sample_2092,fake,0.6438802083333334
sample_2093,fake,0.6551920572916666
sample_2094,fake,0.5305989583333334
sample_2095,fake,0.5732421875
sample_2096,fake,0.6818033854166666
sample_2097,fake,0.7789713541666666
sample_2098,fake,0.6773274739583334
sample_2099,fake,0.6300455729166666
sample_2100,fake,0.5335286458333334
sample_2101,fake,0.5913899739583334
sample_2102,fake,0.510498046875
sample_2103,fake,0.6513671875
sample_2104,fake,0.6194661458333334
sample_2105,fake,0.638671875
sample_2106,fake,0.6638997395833334
sample_2107,fake,0.6140950520833334
sample_2108,fake,0.6336263020833334
sample_2109,fake,0.7111002604166666
sample_2110,fake,0.5953776041666666
sample_2111,fake,0.4680989583333333
sample_2112,fake,0.646484375
sample_2113,fake,0.6287434895833334
sample_2114,fake,0.6253255208333334
sample_2115,fake,0.5784505208333334
sample_2116,fake,0.5242513020833334
sample_2117,fake,0.4482421875
sample_2118,fake,0.6764322916666666
sample_2119,fake,0.6516927083333334
sample_2120,fake,0.609375
sample_2121,fake,0.5735677083333334
sample_2122,fake,0.67578125
sample_2123,fake,0.5043131510416666
sample_2124,fake,0.4627278645833333
sample_2125,fake,0.4609375
sample_2126,fake,0.5447591145833334
sample_2127,fake,0.3935546875
sample_2128,fake,0.4236653645833333
sample_2129,fake,0.5094401041666666
sample_2130,fake,0.4776204427083333
sample_2131,fake,0.5218098958333334
sample_2132,fake,0.4962565104166667
sample_2133,fake,0.4596354166666667
sample_2134,fake,0.4469401041666667
sample_2135,fake,0.53369140625
sample_2136,fake,0.5167643229166666
sample_2137,fake,0.5009765625
sample_2138,fake,0.5668131510416666
sample_2139,fake,0.42822265625
sample_2140,fake,0.8527018229166666
sample_2141,fake,0.4610188802083333
sample_2142,fake,0.6962890625
sample_2143,fake,0.619384765625
sample_2144,fake,0.6572265625
sample_2145,fake,0.4404296875
sample_2146,fake,0.6412760416666666
sample_2147,fake,0.6863606770833334
sample_2148,fake,0.6853841145833334
sample_2149,fake,0.5548502604166666
sample_2150,fake,0.7355143229166666
sample_2151,fake,0.634765625
sample_2152,fake,0.6392415364583334
sample_2153,fake,0.6492513020833334
sample_2154,fake,0.7975260416666666
sample_2155,fake,0.7742513020833334
sample_2156,fake,0.54833984375
sample_2157,fake,0.67626953125
sample_2158,fake,0.6258951822916666
sample_2159,fake,0.6427408854166666
sample_2160,fake,0.6399739583333334
sample_2161,fake,0.7928059895833334
sample_2162,fake,0.59033203125
sample_2163,fake,0.5442708333333334
sample_2164,fake,0.565673828125
sample_2165,fake,0.4978841145833333
sample_2166,fake,0.554931640625
sample_2167,fake,0.64013671875
sample_2168,fake,0.7999674479166666
sample_2169,fake,0.6927083333333334
sample_2170,fake,0.5904947916666666
sample_2171,fake,0.546142578125
sample_2172,fake,0.4857584635416667
sample_2173,fake,0.5487467447916666
sample_2174,fake,0.5048828125
sample_2175,fake,0.398193359375
sample_2176,fake,0.4380696614583333
sample_2177,fake,0.5242513020833334
sample_2178,fake,0.5128580729166666
sample_2179,fake,0.4798990885416667
sample_2180,fake,0.443603515625
sample_2181,fake,0.517822265625
sample_2182,fake,0.4654134114583333
sample_2183,fake,0.30322265625
sample_2184,fake,0.5340169270833334
sample_2185,fake,0.2985026041666667
sample_2186,fake,0.51416015625
sample_2187,fake,0.5537109375
sample_2188,fake,0.3427734375
sample_2189,fake,0.3606770833333333
sample_2190,fake,0.45751953125
sample_2191,fake,0.51025390625
sample_2192,fake,0.5082194010416666
sample_2193,fake,0.417236328125
sample_2194,fake,0.3914388020833333
sample_2195,fake,0.5017903645833334
sample_2196,fake,0.3810221354166667
sample_2197,fake,0.536865234375
sample_2198,fake,0.586181640625
sample_2199,fake,0.50341796875
sample_2200,fake,0.4688313802083333
sample_2201,fake,0.6129557291666666
sample_2202,fake,0.5179850260416666
sample_2203,fake,0.3507486979166667
sample_2204,fake,0.40478515625
sample_2205,fake,0.5305989583333334
sample_2206,fake,0.3905436197916667
sample_2207,fake,0.3746744791666667
sample_2208,fake,0.343505859375
sample_2209,fake,0.390380859375
sample_2210,fake,0.397705078125
sample_2211,fake,0.3302408854166667
sample_2212,fake,0.4002278645833333
sample_2213,fake,0.496826171875
sample_2214,fake,0.44140625
sample_2215,fake,0.4263509114583333
sample_2216,fake,0.3804524739583333
sample_2217,fake,0.4307454427083333
sample_2218,fake,0.72412109375
sample_2219,fake,0.751953125
sample_2220,fake,0.7312825520833334
sample_2221,fake,0.6318359375
sample_2222,fake,0.6129557291666666
sample_2223,fake,0.7591145833333334
sample_2224,fake,0.7947591145833334
sample_2225,fake,0.7936197916666666
sample_2226,fake,0.7096354166666666
sample_2227,fake,0.6611328125
sample_2228,fake,0.6875
sample_2229,fake,0.6385091145833334
sample_2230,fake,0.6995442708333334
sample_2231,fake,0.66064453125
sample_2232,fake,0.7008463541666666
sample_2233,fake,0.7146809895833334
sample_2234,fake,0.6922200520833334
sample_2235,fake,0.7234700520833334
sample_2236,fake,0.6396484375
sample_2237,fake,0.6617838541666666
sample_2238,fake,0.3711751302083333
sample_2239,fake,0.3246256510416667
sample_2240,fake,0.37158203125
sample_2241,fake,0.4635416666666667
sample_2242,fake,0.4891764322916667
sample_2243,fake,0.4391276041666667
sample_2244,fake,0.3610026041666667
sample_2245,fake,0.481201171875
sample_2246,fake,0.7008463541666666
sample_2247,fake,0.7229817708333334
sample_2248,fake,0.6165364583333334
sample_2249,fake,0.62255859375
sample_2250,fake,0.6656901041666666
sample_2251,fake,0.4462890625
sample_2252,fake,0.313720703125
sample_2253,fake,0.3271077473958333
sample_2254,fake,0.3761393229166667
sample_2255,fake,0.4041341145833333
sample_2256,fake,0.3671875
sample_2257,fake,0.34619140625
sample_2258,fake,0.4010416666666667
sample_2259,fake,0.3785807291666667
sample_2260,fake,0.5448404947916666
sample_2261,fake,0.6119791666666666
sample_2262,fake,0.5581868489583334
sample_2263,fake,0.546875
sample_2264,fake,0.4962565104166667
sample_2265,fake,0.7674153645833334
sample_2266,fake,0.783203125
sample_2267,fake,0.3643391927083333
sample_2268,fake,0.3929850260416667
sample_2269,fake,0.35595703125
sample_2270,fake,0.422607421875
sample_2271,fake,0.5155436197916666
sample_2272,fake,0.4397786458333333
sample_2273,fake,0.4315592447916667
sample_2274,fake,0.3817545572916667
sample_2275,fake,0.3828125
sample_2276,fake,0.34912109375
sample_2277,fake,0.4296875
sample_2278,fake,0.4083658854166667
sample_2279,fake,0.5419108072916666
sample_2280,fake,0.5115559895833334
sample_2281,fake,0.44287109375
sample_2282,fake,0.52099609375
sample_2283,fake,0.46142578125
sample_2284,fake,0.4943033854166667
sample_2285,fake,0.433349609375
sample_2286,fake,0.5960286458333334
sample_2287,fake,0.4942220052083333
sample_2288,fake,0.525634765625
sample_2289,fake,0.4712727864583333
sample_2290,fake,0.4847005208333333
sample_2291,fake,0.6766764322916666
sample_2292,fake,0.6969401041666666
sample_2293,fake,0.455322265625
sample_2294,fake,0.56982421875
sample_2295,fake,0.5009765625
sample_2296,fake,0.4191080729166667
sample_2297,fake,0.4823404947916667
sample_2298,fake,0.4795735677083333
sample_2299,fake,0.4083658854166667
sample_2300,fake,0.5354817708333334
sample_2301,fake,0.6017252604166666
sample_2302,fake,0.47509765625
sample_2303,fake,0.5550130208333334
sample_2304,fake,0.4876302083333333
sample_2305,fake,0.439453125
sample_2306,fake,0.5887044270833334
sample_2307,fake,0.6111653645833334
sample_2308,fake,0.5703125
sample_2309,fake,0.6612955729166666
sample_2310,fake,0.5404459635416666
sample_2311,fake,0.61962890625
sample_2312,fake,0.55078125
sample_2313,fake,0.4396158854166667
sample_2314,fake,0.7574869791666666
sample_2315,fake,0.5985514322916666
sample_2316,fake,0.7451171875
sample_2317,fake,0.4817708333333333
sample_2318,fake,0.49267578125
sample_2319,fake,0.4702962239583333
sample_2320,fake,0.490478515625
sample_2321,fake,0.4794921875
sample_2322,fake,0.3506673177083333
sample_2323,fake,0.4007161458333333
sample_2324,fake,0.56494140625
sample_2325,fake,0.5569661458333334
sample_2326,fake,0.4392903645833333
sample_2327,fake,0.3688151041666667
sample_2328,fake,0.363037109375
sample_2329,fake,0.3618977864583333
sample_2330,fake,0.44677734375
sample_2331,fake,0.5093587239583334
sample_2332,fake,0.5851236979166666
sample_2333,fake,0.5304361979166666
sample_2334,fake,0.4720052083333333
sample_2335,fake,0.5079752604166666
sample_2336,fake,0.5799153645833334
sample_2337,fake,0.557373046875
sample_2338,fake,0.5262858072916666
sample_2339,fake,0.499267578125
sample_2340,fake,0.52197265625
sample_2341,fake,0.4444986979166667
sample_2342,fake,0.4285481770833333
sample_2343,fake,0.420166015625
sample_2344,fake,0.5983072916666666
sample_2345,fake,0.3943684895833333
sample_2346,fake,0.5615234375
sample_2347,fake,0.5357259114583334
sample_2348,fake,0.6126302083333334
sample_2349,fake,0.40966796875
sample_2350,fake,0.5594075520833334
sample_2351,fake,0.44677734375
sample_2352,fake,0.5069173177083334
sample_2353,fake,0.4593098958333333
sample_2354,fake,0.453857421875
sample_2355,fake,0.4764811197916667
sample_2356,fake,0.433349609375
sample_2357,fake,0.4828287760416667
sample_2358,fake,0.483154296875
sample_2359,fake,0.4542643229166667
sample_2360,fake,0.49609375
sample_2361,fake,0.4598795572916667
sample_2362,fake,0.490966796875
sample_2363,fake,0.6453450520833334
sample_2364,fake,0.6028645833333334
sample_2365,fake,0.7482096354166666
sample_2366,fake,0.7102864583333334
sample_2367,fake,0.6819661458333334
sample_2368,fake,0.78564453125
sample_2369,fake,0.6603190104166666
sample_2370,fake,0.7903645833333334
sample_2371,fake,0.6350911458333334
sample_2372,fake,0.3817545572916667
sample_2373,fake,0.4190266927083333
sample_2374,fake,0.438720703125
sample_2375,fake,0.380615234375
sample_2376,fake,0.5431315104166666
sample_2377,fake,0.4056803385416667
sample_2378,fake,0.570068359375
sample_2379,fake,0.7049153645833334
sample_2380,fake,0.53271484375
sample_2381,fake,0.436767578125
sample_2382,fake,0.5055338541666666
sample_2383,fake,0.521484375
sample_2384,fake,0.5685221354166666
sample_2385,fake,0.7861328125
sample_2386,fake,0.5419108072916666
sample_2387,fake,0.5224609375
sample_2388,fake,0.5999348958333334
sample_2389,fake,0.6155598958333334
sample_2390,fake,0.6334635416666666
sample_2391,fake,0.6282552083333334
sample_2392,fake,0.6624348958333334
sample_2393,fake,0.5138346354166666
sample_2394,fake,0.497314453125
sample_2395,fake,0.4612630208333333
sample_2396,fake,0.5963541666666666
sample_2397,fake,0.56298828125
sample_2398,fake,0.62841796875
sample_2399,fake,0.6964518229166666
sample_2400,fake,0.7291666666666666
sample_2401,fake,0.5126139322916666
sample_2402,fake,0.6150716145833334
sample_2403,fake,0.7464192708333334
sample_2404,fake,0.6805013020833334
sample_2405,fake,0.5813802083333334
sample_2406,fake,0.5618489583333334
sample_2407,fake,0.467041015625
sample_2408,fake,0.6525065104166666
sample_2409,fake,0.5660807291666666
sample_2410,fake,0.5587565104166666
sample_2411,fake,0.6134440104166666
sample_2412,fake,0.6544596354166666
sample_2413,fake,0.492431640625
sample_2414,fake,0.4597981770833333
sample_2415,fake,0.4847819010416667
sample_2416,fake,0.6329752604166666
sample_2417,fake,0.5425618489583334
sample_2418,fake,0.475341796875
sample_2419,fake,0.3570149739583333
sample_2420,fake,0.4471028645833333
sample_2421,fake,0.6077473958333334
sample_2422,fake,0.6671549479166666
sample_2423,fake,0.5244954427083334
sample_2424,fake,0.4099934895833333
sample_2425,fake,0.42626953125
sample_2426,fake,0.4612630208333333
sample_2427,fake,0.4808756510416667
sample_2428,fake,0.4990234375
sample_2429,fake,0.5939127604166666
sample_2430,fake,0.4373372395833333
sample_2431,fake,0.6697591145833334
sample_2432,fake,0.4788411458333333
sample_2433,fake,0.5498860677083334
sample_2434,fake,0.4596354166666667
sample_2435,fake,0.5209147135416666
sample_2436,fake,0.5462239583333334
sample_2437,fake,0.557373046875
sample_2438,fake,0.61865234375
sample_2439,fake,0.5333658854166666
sample_2440,fake,0.4305013020833333
sample_2441,fake,0.5033365885416666
sample_2442,fake,0.5911458333333334
sample_2443,fake,0.6780598958333334
sample_2444,fake,0.59521484375
sample_2445,fake,0.7088216145833334
sample_2446,fake,0.6695963541666666
sample_2447,fake,0.7713216145833334
sample_2448,fake,0.6726888020833334
sample_2449,fake,0.57275390625
sample_2450,fake,0.7034505208333334
sample_2451,fake,0.6953125
sample_2452,fake,0.7574869791666666
sample_2453,fake,0.7088216145833334
sample_2454,fake,0.6984049479166666
sample_2455,fake,0.7451171875
sample_2456,fake,0.62353515625
sample_2457,fake,0.5626627604166666
sample_2458,fake,0.4364420572916667
sample_2459,fake,0.626953125
sample_2460,fake,0.5790201822916666
sample_2461,fake,0.5460611979166666
sample_2462,fake,0.5548502604166666
sample_2463,fake,0.7014973958333334
sample_2464,fake,0.54638671875
sample_2465,fake,0.5946451822916666
sample_2466,fake,0.554443359375
sample_2467,fake,0.7063802083333334
sample_2468,fake,0.630126953125
sample_2469,fake,0.4491373697916667
sample_2470,fake,0.4852701822916667
sample_2471,fake,0.4540201822916667
sample_2472,fake,0.6852213541666666
sample_2473,fake,0.439208984375
sample_2474,fake,0.65673828125
sample_2475,fake,0.580810546875
sample_2476,fake,0.455078125
sample_2477,fake,0.3543294270833333
sample_2478,fake,0.7721354166666666
sample_2479,fake,0.873046875
sample_2480,fake,0.8523763020833334
sample_2481,fake,0.8494466145833334
sample_2482,fake,0.89453125
sample_2483,fake,0.8681640625
sample_2484,fake,0.8736979166666666
sample_2485,fake,0.8792317708333334
sample_2486,fake,0.84033203125
sample_2487,fake,0.8040364583333334
sample_2488,fake,0.77978515625
sample_2489,fake,0.83056640625
sample_2490,fake,0.8779296875
sample_2491,fake,0.8186848958333334
sample_2492,fake,0.744140625
sample_2493,fake,0.7877604166666666
sample_2494,fake,0.76611328125
sample_2495,fake,0.73681640625
sample_2496,fake,0.557861328125
sample_2497,fake,0.5221354166666666
sample_2498,fake,0.53271484375
sample_2499,fake,0.501708984375
sample_2500,fake,0.5824381510416666
sample_2501,fake,0.491455078125
sample_2502,fake,0.5221354166666666
sample_2503,fake,0.485595703125
sample_2504,fake,0.6494140625
sample_2505,fake,0.59716796875
sample_2506,fake,0.5457356770833334
sample_2507,fake,0.6158854166666666
sample_2508,fake,0.48681640625
sample_2509,fake,0.454345703125
sample_2510,fake,0.67919921875
sample_2511,fake,0.6487630208333334
sample_2512,fake,0.6686197916666666
sample_2513,fake,0.6124674479166666
sample_2514,fake,0.5659993489583334
sample_2515,fake,0.7887369791666666
sample_2516,fake,0.73583984375
sample_2517,fake,0.6888020833333334
sample_2518,fake,0.7106119791666666
sample_2519,fake,0.86181640625
sample_2520,fake,0.6878255208333334
sample_2521,fake,0.53076171875
sample_2522,fake,0.60546875
sample_2523,fake,0.4283854166666667
sample_2524,fake,0.6974283854166666
sample_2525,fake,0.6611328125
sample_2526,fake,0.4796549479166667
sample_2527,fake,0.6466471354166666
sample_2528,fake,0.5021158854166666
sample_2529,fake,0.6018880208333334
sample_2530,fake,0.6209309895833334
sample_2531,fake,0.65380859375
sample_2532,fake,0.4922688802083333
sample_2533,fake,0.55615234375
sample_2534,fake,0.4383951822916667
sample_2535,fake,0.557861328125
sample_2536,fake,0.5528157552083334
sample_2537,fake,0.5870768229166666
sample_2538,fake,0.6090494791666666
sample_2539,fake,0.5835774739583334
sample_2540,fake,0.5170084635416666
sample_2541,fake,0.5638020833333334
sample_2542,fake,0.5799153645833334
sample_2543,fake,0.6476236979166666
sample_2544,fake,0.5901692708333334
sample_2545,fake,0.55810546875
sample_2546,fake,0.5064290364583334
sample_2547,fake,0.5789388020833334
sample_2548,fake,0.5592447916666666
sample_2549,fake,0.76123046875
sample_2550,fake,0.5689290364583334
sample_2551,fake,0.8416341145833334
sample_2552,fake,0.8538411458333334
sample_2553,fake,0.814453125
sample_2554,fake,0.8225911458333334
sample_2555,fake,0.554443359375
sample_2556,fake,0.72607421875
sample_2557,fake,0.5475260416666666
sample_2558,fake,0.74755859375
sample_2559,fake,0.7828776041666666
sample_2560,fake,0.576416015625
sample_2561,fake,0.6848958333333334
sample_2562,fake,0.8185221354166666
sample_2563,fake,0.8707682291666666
sample_2564,fake,0.7154947916666666
sample_2565,fake,0.5795084635416666
sample_2566,fake,0.7208658854166666
sample_2567,fake,0.7371419270833334
sample_2568,fake,0.5413411458333334
sample_2569,fake,0.5040690104166666
sample_2570,fake,0.4798177083333333
sample_2571,fake,0.4989420572916667
sample_2572,fake,0.5140787760416666
sample_2573,fake,0.533935546875
sample_2574,fake,0.62255859375
sample_2575,fake,0.6764322916666666
sample_2576,fake,0.4828287760416667
sample_2577,fake,0.5360514322916666
sample_2578,fake,0.7283528645833334
sample_2579,fake,0.7654622395833334
sample_2580,fake,0.7742513020833334
sample_2581,fake,0.5214029947916666
sample_2582,fake,0.5945638020833334
sample_2583,fake,0.5891927083333334
sample_2584,fake,0.580078125
sample_2585,fake,0.5525716145833334
sample_2586,fake,0.6611328125
sample_2587,fake,0.5199381510416666
sample_2588,fake,0.5162760416666666
sample_2589,fake,0.4673665364583333
sample_2590,fake,0.4650065104166667
sample_2591,fake,0.5499674479166666
sample_2592,fake,0.4915364583333333
sample_2593,fake,0.623779296875
sample_2594,fake,0.5856119791666666
sample_2595,fake,0.5555013020833334
sample_2596,fake,0.6414388020833334
sample_2597,fake,0.5596516927083334
sample_2598,fake,0.6534830729166666
sample_2599,fake,0.5885416666666666
sample_2600,fake,0.6429036458333334
sample_2601,fake,0.5999348958333334
sample_2602,fake,0.6297200520833334
sample_2603,fake,0.5599772135416666
sample_2604,fake,0.7361653645833334
sample_2605,fake,0.65234375
sample_2606,fake,0.5493977864583334
sample_2607,fake,0.6980794270833334
sample_2608,fake,0.6388346354166666
sample_2609,fake,0.6962890625
sample_2610,fake,0.6158854166666666
sample_2611,fake,0.642578125
sample_2612,fake,0.6620279947916666
sample_2613,fake,0.6360677083333334
sample_2614,fake,0.7849934895833334
sample_2615,fake,0.7493489583333334
sample_2616,fake,0.6609700520833334
sample_2617,fake,0.78076171875
sample_2618,fake,0.8038736979166666
sample_2619,fake,0.775390625
sample_2620,fake,0.7425130208333334
sample_2621,fake,0.4996744791666667
sample_2622,fake,0.6551106770833334
sample_2623,fake,0.5642903645833334
sample_2624,fake,0.5292154947916666
sample_2625,fake,0.5633138020833334
sample_2626,fake,0.5335286458333334
sample_2627,fake,0.6736653645833334
sample_2628,fake,0.6419270833333334
sample_2629,fake,0.6292317708333334
sample_2630,fake,0.5597330729166666
sample_2631,fake,0.5196126302083334
sample_2632,fake,0.5057779947916666
sample_2633,fake,0.5049641927083334
sample_2634,fake,0.5318196614583334
sample_2635,fake,0.5868326822916666
sample_2636,fake,0.71337890625
sample_2637,fake,0.434814453125
sample_2638,fake,0.4749348958333333
sample_2639,fake,0.5413411458333334
sample_2640,fake,0.4951985677083333
sample_2641,fake,0.4457194010416667
sample_2642,fake,0.5294596354166666
sample_2643,fake,0.478271484375
sample_2644,fake,0.5693359375
sample_2645,fake,0.7809244791666666
sample_2646,fake,0.755859375
sample_2647,fake,0.7561848958333334
sample_2648,fake,0.7556966145833334
sample_2649,fake,0.6531575520833334
sample_2650,fake,0.5877278645833334
sample_2651,fake,0.6034342447916666
sample_2652,fake,0.6046549479166666
sample_2653,fake,0.6984049479166666
sample_2654,fake,0.5596516927083334
sample_2655,fake,0.6725260416666666
sample_2656,fake,0.6521809895833334
sample_2657,fake,0.6214192708333334
sample_2658,fake,0.5836588541666666
sample_2659,fake,0.6160481770833334
sample_2660,fake,0.4724934895833333
sample_2661,fake,0.4769694010416667
sample_2662,fake,0.54638671875
sample_2663,fake,0.6785481770833334
sample_2664,fake,0.5645345052083334
sample_2665,fake,0.5406087239583334
sample_2666,fake,0.5133463541666666
sample_2667,fake,0.50732421875
sample_2668,fake,0.6754557291666666
sample_2669,fake,0.57421875
sample_2670,fake,0.4654947916666667
sample_2671,fake,0.6100260416666666
sample_2672,fake,0.5341796875
sample_2673,fake,0.5711263020833334
sample_2674,fake,0.5570475260416666
sample_2675,fake,0.5548502604166666
sample_2676,fake,0.5929361979166666
sample_2677,fake,0.6357421875
sample_2678,fake,0.7052408854166666
sample_2679,fake,0.88134765625
sample_2680,fake,0.86279296875
sample_2681,fake,0.8538411458333334
sample_2682,fake,0.87646484375
sample_2683,fake,0.8146158854166666
sample_2684,fake,0.8580729166666666
sample_2685,fake,0.8875325520833334
sample_2686,fake,0.8859049479166666
sample_2687,fake,0.7609049479166666
sample_2688,fake,0.7073567708333334
sample_2689,fake,0.7596028645833334
sample_2690,fake,0.7428385416666666
sample_2691,fake,0.8352864583333334
sample_2692,fake,0.6871744791666666
sample_2693,fake,0.6653645833333334
sample_2694,fake,0.65771484375
sample_2695,fake,0.6276041666666666
sample_2696,fake,0.6451822916666666
sample_2697,fake,0.6832682291666666
sample_2698,fake,0.70166015625
sample_2699,fake,0.64111328125
sample_2700,fake,0.409912109375
sample_2701,fake,0.6643880208333334
sample_2702,fake,0.6050618489583334
sample_2703,fake,0.561279296875
sample_2704,fake,0.5419921875
sample_2705,fake,0.5935872395833334
sample_2706,fake,0.8185221354166666
sample_2707,fake,0.78271484375
sample_2708,fake,0.6756184895833334
sample_2709,fake,0.7897135416666666
sample_2710,fake,0.7937825520833334
sample_2711,fake,0.82421875
sample_2712,fake,0.6461588541666666
sample_2713,fake,0.6883138020833334
sample_2714,fake,0.8141276041666666
sample_2715,fake,0.6516927083333334
sample_2716,fake,0.6261393229166666
sample_2717,fake,0.8098958333333334
sample_2718,fake,0.63330078125
sample_2719,fake,0.7887369791666666
sample_2720,fake,0.7281901041666666
sample_2721,fake,0.6847330729166666
sample_2722,fake,0.56982421875
sample_2723,fake,0.61865234375
sample_2724,fake,0.4265950520833333
sample_2725,fake,0.5833333333333334
sample_2726,fake,0.4657389322916667
sample_2727,fake,0.501708984375
sample_2728,fake,0.5963541666666666
sample_2729,fake,0.5751139322916666
sample_2730,fake,0.4849446614583333
sample_2731,fake,0.7018229166666666
sample_2732,fake,0.6609700520833334
sample_2733,fake,0.58349609375
sample_2734,fake,0.6922200520833334
sample_2735,fake,0.567626953125
sample_2736,fake,0.2989095052083333
sample_2737,fake,0.65625
sample_2738,fake,0.35400390625
sample_2739,fake,0.4673665364583333
sample_2740,fake,0.3517252604166667
sample_2741,fake,0.4998372395833333
sample_2742,fake,0.364501953125
sample_2743,fake,0.5799153645833334
sample_2744,fake,0.5657552083333334
sample_2745,fake,0.60302734375
sample_2746,fake,0.5830891927083334
sample_2747,fake,0.360595703125
sample_2748,fake,0.5179850260416666
sample_2749,fake,0.4888509114583333
sample_2750,fake,0.6759440104166666
sample_2751,fake,0.5514322916666666
sample_2752,fake,0.6009114583333334
sample_2753,fake,0.5093587239583334
sample_2754,fake,0.5347493489583334
sample_2755,fake,0.54052734375
sample_2756,fake,0.7102864583333334
sample_2757,fake,0.7067057291666666
sample_2758,fake,0.7351888020833334
sample_2759,fake,0.7127278645833334
sample_2760,fake,0.522216796875
sample_2761,fake,0.5503743489583334
sample_2762,fake,0.6940104166666666
sample_2763,fake,0.6951497395833334
sample_2764,fake,0.6349283854166666
sample_2765,fake,0.7508138020833334
sample_2766,fake,0.6551106770833334
sample_2767,fake,0.673828125
sample_2768,fake,0.56787109375
sample_2769,fake,0.5636393229166666
sample_2770,fake,0.45068359375
sample_2771,fake,0.5286458333333334
sample_2772,fake,0.503173828125
sample_2773,fake,0.4638671875
sample_2774,fake,0.5391438802083334
sample_2775,fake,0.58251953125
sample_2776,fake,0.59423828125
sample_2777,fake,0.73828125
sample_2778,fake,0.73486328125
sample_2779,fake,0.6487630208333334
sample_2780,fake,0.6682942708333334
sample_2781,fake,0.6512044270833334
sample_2782,fake,0.5696614583333334
sample_2783,fake,0.5677083333333334
sample_2784,fake,0.6106770833333334
sample_2785,fake,0.420166015625
sample_2786,fake,0.533447265625
sample_2787,fake,0.3889973958333333
sample_2788,fake,0.5390625
sample_2789,fake,0.4979654947916667
sample_2790,fake,0.5411783854166666
sample_2791,fake,0.55810546875
sample_2792,fake,0.4910481770833333
sample_2793,fake,0.5831705729166666
sample_2794,fake,0.56591796875
sample_2795,fake,0.5140787760416666
sample_2796,fake,0.6370442708333334
sample_2797,fake,0.5386555989583334
sample_2798,fake,0.5662434895833334
sample_2799,fake,0.4894205729166667
sample_2800,fake,0.4755859375
sample_2801,fake,0.4839680989583333
sample_2802,fake,0.395751953125
sample_2803,fake,0.73486328125
sample_2804,fake,0.544921875
sample_2805,fake,0.6748046875
sample_2806,fake,0.58154296875
sample_2807,fake,0.6251627604166666
sample_2808,fake,0.65771484375
sample_2809,fake,0.56591796875
sample_2810,fake,0.5524088541666666
sample_2811,fake,0.5533854166666666
sample_2812,fake,0.4265950520833333
sample_2813,fake,0.4584147135416667
sample_2814,fake,0.51953125
sample_2815,fake,0.52783203125
sample_2816,fake,0.3912760416666667
sample_2817,fake,0.4546712239583333
sample_2818,fake,0.7244466145833334
sample_2819,fake,0.572021484375
sample_2820,fake,0.5165201822916666
sample_2821,fake,0.4825846354166667
sample_2822,fake,0.5244140625
sample_2823,fake,0.5083821614583334
sample_2824,fake,0.5259602864583334
sample_2825,fake,0.5499674479166666
sample_2826,fake,0.4976399739583333
sample_2827,fake,0.5584309895833334
sample_2828,fake,0.4962565104166667
sample_2829,fake,0.67236328125
sample_2830,fake,0.8024088541666666
sample_2831,fake,0.6111653645833334
sample_2832,fake,0.5753580729166666
sample_2833,fake,0.513671875
sample_2834,fake,0.557861328125
sample_2835,fake,0.5517578125
sample_2836,fake,0.539794921875
sample_2837,fake,0.5460611979166666
sample_2838,fake,0.60400390625
sample_2839,fake,0.5525716145833334
sample_2840,fake,0.560546875
sample_2841,fake,0.7298177083333334
sample_2842,fake,0.759765625
sample_2843,fake,0.544921875
sample_2844,fake,0.5470377604166666
sample_2845,fake,0.48681640625
sample_2846,fake,0.6466471354166666
sample_2847,fake,0.6487630208333334
sample_2848,fake,0.6866861979166666
sample_2849,fake,0.5423177083333334
sample_2850,fake,0.5319010416666666
sample_2851,fake,0.4325358072916667
sample_2852,fake,0.76904296875
sample_2853,fake,0.8172200520833334
sample_2854,fake,0.7657877604166666
sample_2855,fake,0.68408203125
sample_2856,fake,0.7083333333333334
sample_2857,fake,0.76708984375
sample_2858,fake,0.7677408854166666
sample_2859,fake,0.7459309895833334
sample_2860,fake,0.5823567708333334
sample_2861,fake,0.5719401041666666
sample_2862,fake,0.5616861979166666
sample_2863,fake,0.47998046875
sample_2864,fake,0.5911458333333334
sample_2865,fake,0.7869466145833334
sample_2866,fake,0.76220703125
sample_2867,fake,0.7532552083333334
sample_2868,fake,0.41162109375
sample_2869,fake,0.4586588541666667
sample_2870,fake,0.6279296875
sample_2871,fake,0.59912109375
sample_2872,fake,0.64599609375
sample_2873,fake,0.6092122395833334
sample_2874,fake,0.6114908854166666
sample_2875,fake,0.5025227864583334
sample_2876,fake,0.4642740885416667
sample_2877,fake,0.6207682291666666
sample_2878,fake,0.5421549479166666
sample_2879,fake,0.482421875
sample_2880,fake,0.6114908854166666
sample_2881,fake,0.4993489583333333
sample_2882,fake,0.6201171875
sample_2883,fake,0.4574381510416667
sample_2884,fake,0.4768880208333333
sample_2885,fake,0.4715169270833333
sample_2886,fake,0.5374348958333334
sample_2887,fake,0.4588216145833333
sample_2888,fake,0.4654134114583333
sample_2889,fake,0.489013671875
sample_2890,fake,0.4552408854166667
sample_2891,fake,0.5519205729166666
sample_2892,fake,0.6993815104166666
