List of misclassified samples:
Image Path | True Label | Predicted Label | Predicted Probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_185_frame6.jpg | Real | Fake | 0.5076
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_682_669_frame6.jpg | Fake | Real | 0.3717
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_706_frame8.jpg | Real | Fake | 0.7560
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_704_723_frame9.jpg | Fake | Real | 0.1732
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_26__outside_talking_pan_laughing_frame8.jpg | Real | Fake | 0.5568
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_536_540_frame0.jpg | Fake | Real | 0.4875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_391_406_frame9.jpg | Fake | Real | 0.4913
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_416_frame0.jpg | Real | Fake | 0.5551
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_047_862_frame1.jpg | Fake | Real | 0.4470
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_438_frame2.jpg | Real | Fake | 0.6252
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_061_080_frame8.jpg | Fake | Real | 0.4543
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_056_frame1.jpg | Real | Fake | 0.6956
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__walking_down_indoor_hall_disgust__8Q7JCS95_frame3.jpg | Fake | Real | 0.3821
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_923_023_frame4.jpg | Fake | Real | 0.4948
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_423_421_frame6.jpg | Fake | Real | 0.2618
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_978_975_frame4.jpg | Fake | Real | 0.4815
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_17__walking_and_outside_surprised_frame9.jpg | Real | Fake | 0.6276
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_869_780_frame5.jpg | Fake | Real | 0.4133
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_428_frame9.jpg | Real | Fake | 0.8253
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_009_frame2.jpg | Real | Fake | 0.6728
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_06__walking_outside_cafe_disgusted__OWJY9LQU_frame3.jpg | Fake | Real | 0.4642
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_24__outside_talking_still_laughing_frame8.jpg | Real | Fake | 0.8286
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_911_frame8.jpg | Real | Fake | 0.5264
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_667_446_frame6.jpg | Fake | Real | 0.4291
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_522_337_frame1.jpg | Fake | Real | 0.4940
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_115_frame4.jpg | Real | Fake | 0.5632
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_18__kitchen_pan_frame1.jpg | Real | Fake | 0.8360
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_12__walking_down_indoor_hall_disgust__GHPWDH3C_frame6.jpg | Fake | Real | 0.3414
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_15__walk_down_hall_angry_frame3.jpg | Real | Fake | 0.6314
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_157_frame7.jpg | Real | Fake | 0.6600
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_477_frame8.jpg | Real | Fake | 0.5095
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_368_378_frame9.jpg | Fake | Real | 0.2773
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_675_608_frame8.jpg | Fake | Real | 0.4103
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_912_927_frame2.jpg | Fake | Real | 0.3137
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_817_827_frame7.jpg | Fake | Real | 0.3676
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_999_960_frame4.jpg | Fake | Real | 0.4489
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_101_096_frame7.jpg | Fake | Real | 0.4043
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_178_598_frame4.jpg | Fake | Real | 0.4945
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_647_frame6.jpg | Real | Fake | 0.6066
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_03__walking_and_outside_surprised_frame7.jpg | Real | Fake | 0.5093
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_080_frame9.jpg | Real | Fake | 0.6355
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_126_104_frame5.jpg | Fake | Real | 0.4461
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_715_721_frame2.jpg | Fake | Real | 0.4994
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_832_762_frame0.jpg | Fake | Real | 0.3216
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_329_327_frame0.jpg | Fake | Real | 0.4804
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_282_frame9.jpg | Real | Fake | 0.6402
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_314_347_frame9.jpg | Fake | Real | 0.4360
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_389_frame7.jpg | Real | Fake | 0.8539
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_024_frame4.jpg | Real | Fake | 0.7425
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_392_339_frame2.jpg | Fake | Real | 0.2696
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_03__walking_down_street_outside_angry__PWXXULHR_frame1.jpg | Fake | Real | 0.4182
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_21__walking_and_outside_surprised__N0WM4GSV_frame6.jpg | Fake | Real | 0.4518
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_06__walking_outside_cafe_disgusted__L5BVR5L9_frame0.jpg | Fake | Real | 0.3960
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_680_486_frame3.jpg | Fake | Real | 0.2803
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_188_frame4.jpg | Real | Fake | 0.5530
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_443_frame9.jpg | Real | Fake | 0.5546
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_708_frame7.jpg | Real | Fake | 0.6006
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_277_frame7.jpg | Real | Fake | 0.6097
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__walking_outside_cafe_disgusted__D1K19NUP_frame4.jpg | Fake | Real | 0.4990
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_313_283_frame1.jpg | Fake | Real | 0.4108
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_880_135_frame9.jpg | Fake | Real | 0.2604
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_616_614_frame0.jpg | Fake | Real | 0.3432
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_20__walking_down_indoor_hall_disgust__VO2YZXLN_frame6.jpg | Fake | Real | 0.3692
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_139_130_frame9.jpg | Fake | Real | 0.3215
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_21__walking_outside_cafe_disgusted_frame2.jpg | Real | Fake | 0.8473
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_348_202_frame4.jpg | Fake | Real | 0.3563
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_510_frame8.jpg | Real | Fake | 0.8034
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_478_506_frame5.jpg | Fake | Real | 0.3573
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__kitchen_pan__H4SUVFTL_frame9.jpg | Fake | Real | 0.4580
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_25_12__walk_down_hall_angry__I2X1XTCC_frame8.jpg | Fake | Real | 0.3713
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_14__walking_and_outside_surprised__N0WM4GSV_frame3.jpg | Fake | Real | 0.2867
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_661_670_frame1.jpg | Fake | Real | 0.2647
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_602_397_frame1.jpg | Fake | Real | 0.3949
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_163_frame8.jpg | Real | Fake | 0.8137
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_07__walking_down_indoor_hall_disgust__P9QFO50U_frame5.jpg | Fake | Real | 0.2360
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_22__podium_speech_happy_frame6.jpg | Real | Fake | 0.5666
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_417_496_frame9.jpg | Fake | Real | 0.4508
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_873_872_frame7.jpg | Fake | Real | 0.4465
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_313_283_frame9.jpg | Fake | Real | 0.3336
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_817_827_frame1.jpg | Fake | Real | 0.4820
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_105_180_frame9.jpg | Fake | Real | 0.1656
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_12__walking_down_indoor_hall_disgust__N0SRODQD_frame7.jpg | Fake | Real | 0.4713
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_319_352_frame7.jpg | Fake | Real | 0.4639
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_976_954_frame1.jpg | Fake | Real | 0.2552
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_971_564_frame2.jpg | Fake | Real | 0.4504
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_19_23__walking_outside_cafe_disgusted__F7U8UY7V_frame3.jpg | Fake | Real | 0.4669
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_736_785_frame5.jpg | Fake | Real | 0.4994
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_269_frame1.jpg | Real | Fake | 0.8030
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_524_580_frame3.jpg | Fake | Real | 0.2522
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_667_446_frame9.jpg | Fake | Real | 0.3934
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_686_696_frame1.jpg | Fake | Real | 0.4041
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_620_619_frame9.jpg | Fake | Real | 0.2966
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_872_873_frame8.jpg | Fake | Real | 0.3429
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_186_170_frame6.jpg | Fake | Real | 0.4991
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_25__walking_outside_cafe_disgusted_frame1.jpg | Real | Fake | 0.7056
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_493_538_frame4.jpg | Fake | Real | 0.3638
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_452_frame7.jpg | Real | Fake | 0.8662
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__HZAXM70B_frame9.jpg | Fake | Real | 0.1591
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_081_frame6.jpg | Real | Fake | 0.5045
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_12__outside_talking_still_laughing__2TM4IFSF_frame9.jpg | Fake | Real | 0.3314
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_20__exit_phone_room_frame4.jpg | Real | Fake | 0.5990
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_419_824_frame0.jpg | Fake | Real | 0.2850
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_472_511_frame2.jpg | Fake | Real | 0.3180
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_02__meeting_serious_frame3.jpg | Real | Fake | 0.5388
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_992_980_frame6.jpg | Fake | Real | 0.2882
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_11__talking_angry_couch__PGC20QSY_frame3.jpg | Fake | Real | 0.2054
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_655_444_frame3.jpg | Fake | Real | 0.4234
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_274_412_frame1.jpg | Fake | Real | 0.3287
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_26__walk_down_hall_angry__AI94QW74_frame0.jpg | Fake | Real | 0.4154
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_25__walking_down_indoor_hall_disgust__GNIMW95Z_frame8.jpg | Fake | Real | 0.2045
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_244_frame8.jpg | Real | Fake | 0.7559
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_124_085_frame2.jpg | Fake | Real | 0.4674
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_20__kitchen_still_frame1.jpg | Real | Fake | 0.6134
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_264_271_frame0.jpg | Fake | Real | 0.2364
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_366_473_frame7.jpg | Fake | Real | 0.4933
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_457_frame0.jpg | Real | Fake | 0.7002
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_233_frame8.jpg | Real | Fake | 0.6018
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_792_frame3.jpg | Real | Fake | 0.6653
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_379_158_frame2.jpg | Fake | Real | 0.4509
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_01__walking_and_outside_surprised__JZUXXFRB_frame1.jpg | Fake | Real | 0.3538
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_24__walking_and_outside_surprised__7E3GY85F_frame6.jpg | Fake | Real | 0.4973
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_128_896_frame1.jpg | Fake | Real | 0.2169
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_629_618_frame4.jpg | Fake | Real | 0.2759
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_143_140_frame4.jpg | Fake | Real | 0.2322
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_899_frame5.jpg | Real | Fake | 0.5905
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_128_frame6.jpg | Real | Fake | 0.5979
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_10__walking_down_indoor_hall_disgust__GYY4VANY_frame2.jpg | Fake | Real | 0.4105
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_235_194_frame1.jpg | Fake | Real | 0.2944
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_526_frame6.jpg | Real | Fake | 0.6721
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_260_frame7.jpg | Real | Fake | 0.5628
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_18__walk_down_hall_angry__LH0KWJKM_frame9.jpg | Fake | Real | 0.2812
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_13__podium_speech_happy_frame2.jpg | Real | Fake | 0.5420
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_374_frame8.jpg | Real | Fake | 0.8324
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_14__walking_and_outside_surprised__P1L5PF4I_frame1.jpg | Fake | Real | 0.2582
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_427_637_frame5.jpg | Fake | Real | 0.4781
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_387_frame5.jpg | Real | Fake | 0.6285
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_10__walking_and_outside_surprised__8YQ2EUQP_frame0.jpg | Fake | Real | 0.2421
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_794_779_frame4.jpg | Fake | Real | 0.2053
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_220_219_frame7.jpg | Fake | Real | 0.3565
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_119_123_frame3.jpg | Fake | Real | 0.3893
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_790_frame4.jpg | Real | Fake | 0.8947
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_923_023_frame2.jpg | Fake | Real | 0.4925
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_295_099_frame0.jpg | Fake | Real | 0.4706
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_27__walking_and_outside_surprised_frame5.jpg | Real | Fake | 0.8104
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_697_581_frame0.jpg | Fake | Real | 0.4873
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_190_176_frame6.jpg | Fake | Real | 0.4738
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_893_913_frame1.jpg | Fake | Real | 0.4097
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_368_378_frame0.jpg | Fake | Real | 0.3832
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_291_frame9.jpg | Real | Fake | 0.5445
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_506_478_frame5.jpg | Fake | Real | 0.1756
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_642_635_frame6.jpg | Fake | Real | 0.4448
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_481_469_frame2.jpg | Fake | Real | 0.3687
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_428_frame8.jpg | Real | Fake | 0.8451
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_719_737_frame1.jpg | Fake | Real | 0.3481
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_589_frame7.jpg | Real | Fake | 0.5989
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_413_372_frame4.jpg | Fake | Real | 0.4687
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_257_frame8.jpg | Real | Fake | 0.5269
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_132_007_frame0.jpg | Fake | Real | 0.2180
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_680_486_frame9.jpg | Fake | Real | 0.2529
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_15__walking_outside_cafe_disgusted__Y11NT1YX_frame0.jpg | Fake | Real | 0.3950
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_747_854_frame8.jpg | Fake | Real | 0.4522
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_16__walking_down_indoor_hall_disgust_frame0.jpg | Real | Fake | 0.8293
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_18__kitchen_pan_frame3.jpg | Real | Fake | 0.5025
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_805_frame4.jpg | Real | Fake | 0.5534
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_131_frame2.jpg | Real | Fake | 0.5878
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_313_283_frame0.jpg | Fake | Real | 0.3665
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_20__podium_speech_happy_frame5.jpg | Real | Fake | 0.7975
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_692_610_frame7.jpg | Fake | Real | 0.2271
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_281_474_frame4.jpg | Fake | Real | 0.3541
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_359_317_frame9.jpg | Fake | Real | 0.4540
