error_type,sample_index,image_path,actual_label,predicted_label,confidence
fake_as_real,2386,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_10_23__walk_down_hall_angry__ZHJO34DY_frame0.jpg,fake,real,0.6031612455844879
fake_as_real,2410,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_922_898_frame7.jpg,fake,real,0.5051960051059723
fake_as_real,2418,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_03__walking_outside_cafe_disgusted__GBYWJW06_frame0.jpg,fake,real,0.5447486042976379
fake_as_real,2419,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_736_785_frame5.jpg,fake,real,0.5614391267299652
fake_as_real,2427,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_427_637_frame9.jpg,fake,real,0.5146986842155457
fake_as_real,2437,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_28_08__exit_phone_room__KXO8S7OP_frame0.jpg,fake,real,0.5632199943065643
fake_as_real,2458,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_610_692_frame4.jpg,fake,real,0.8103175908327103
fake_as_real,2459,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_765_867_frame9.jpg,fake,real,0.8500506281852722
fake_as_real,2489,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_740_796_frame9.jpg,fake,real,0.6231918632984161
fake_as_real,2497,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_771_849_frame3.jpg,fake,real,0.620177149772644
fake_as_real,2498,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_01__walking_and_outside_surprised__OTGHOG4Z_frame7.jpg,fake,real,0.8056794553995132
fake_as_real,2515,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_506_478_frame2.jpg,fake,real,0.8810132443904877
fake_as_real,2519,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_509_525_frame1.jpg,fake,real,0.7201684713363647
fake_as_real,2540,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_274_412_frame0.jpg,fake,real,0.7566233724355698
fake_as_real,2546,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_02__walking_down_street_outside_angry__78M8S6M6_frame8.jpg,fake,real,0.5376000702381134
fake_as_real,2554,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_373_394_frame8.jpg,fake,real,0.7643975615501404
fake_as_real,2568,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_583_558_frame8.jpg,fake,real,0.5215698778629303
fake_as_real,2608,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_684_717_frame3.jpg,fake,real,0.7749756723642349
fake_as_real,2655,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_310_196_frame1.jpg,fake,real,0.689025342464447
fake_as_real,2666,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_910_911_frame3.jpg,fake,real,0.5859095454216003
fake_as_real,2684,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_06__walk_down_hall_angry__MKZTXQ2T_frame3.jpg,fake,real,0.5267659723758698
fake_as_real,2695,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_303_309_frame7.jpg,fake,real,0.6347689926624298
fake_as_real,2746,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_357_432_frame5.jpg,fake,real,0.5378595888614655
fake_as_real,2752,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_392_339_frame2.jpg,fake,real,0.7837686687707901
fake_as_real,2768,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_658_627_frame0.jpg,fake,real,0.743205726146698
fake_as_real,2782,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_18__walking_and_outside_surprised__NYHE8D0J_frame1.jpg,fake,real,0.5210085511207581
fake_as_real,2793,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_419_824_frame0.jpg,fake,real,0.8547811806201935
fake_as_real,2796,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_810_838_frame3.jpg,fake,real,0.5071738958358765
fake_as_real,2814,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_545_553_frame9.jpg,fake,real,0.5357943177223206
fake_as_real,2816,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_380_358_frame0.jpg,fake,real,0.6448362171649933
fake_as_real,2821,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_02__outside_talking_still_laughing__HZAXM70B_frame8.jpg,fake,real,0.6508035063743591
fake_as_real,2833,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_217_117_frame6.jpg,fake,real,0.5064677000045776
fake_as_real,2836,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_817_827_frame1.jpg,fake,real,0.5024148523807526
fake_as_real,2857,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_569_921_frame8.jpg,fake,real,0.5709961354732513
fake_as_real,2872,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_15__walking_down_indoor_hall_disgust__RK17XFJ9_frame3.jpg,fake,real,0.6960085034370422
fake_as_real,2891,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_507_418_frame5.jpg,fake,real,0.6177355647087097
fake_as_real,2905,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_11__walking_and_outside_surprised__18HYCC8C_frame9.jpg,fake,real,0.86240454018116
fake_as_real,2928,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_498_433_frame1.jpg,fake,real,0.5140802264213562
fake_as_real,2932,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_494_445_frame4.jpg,fake,real,0.6876478493213654
fake_as_real,2936,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_794_779_frame3.jpg,fake,real,0.7637718021869659
fake_as_real,2947,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_344_020_frame8.jpg,fake,real,0.9246595948934555
fake_as_real,2990,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__LVZNRK9S_frame3.jpg,fake,real,0.798714280128479
fake_as_real,3020,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_705_707_frame1.jpg,fake,real,0.5036472380161285
fake_as_real,3049,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_362_354_frame5.jpg,fake,real,0.5949666202068329
fake_as_real,3096,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_908_207_frame1.jpg,fake,real,0.5665497481822968
fake_as_real,3114,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_01__podium_speech_happy__JZUXXFRB_frame1.jpg,fake,real,0.5973556935787201
fake_as_real,3117,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_889_045_frame1.jpg,fake,real,0.5201529264450073
fake_as_real,3118,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_764_850_frame1.jpg,fake,real,0.7145521938800812
fake_as_real,3127,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_378_368_frame5.jpg,fake,real,0.5679992735385895
fake_as_real,3139,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_522_337_frame6.jpg,fake,real,0.7034770250320435
fake_as_real,3164,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_620_619_frame9.jpg,fake,real,0.5956311225891113
fake_as_real,3203,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_25__exit_phone_room__1KU29EUL_frame0.jpg,fake,real,0.6801390647888184
fake_as_real,3206,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_09__talking_against_wall__RC9KATOO_frame8.jpg,fake,real,0.5246562957763672
fake_as_real,3210,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_21__outside_talking_still_laughing__IRKML4J0_frame0.jpg,fake,real,0.5868184268474579
fake_as_real,3254,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_764_850_frame7.jpg,fake,real,0.5621013641357422
fake_as_real,3292,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_953_974_frame6.jpg,fake,real,0.5977291166782379
fake_as_real,3306,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_526_436_frame9.jpg,fake,real,0.5492139160633087
fake_as_real,3338,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_08_17__talking_against_wall__ISS1V0B1_frame9.jpg,fake,real,0.5191597640514374
fake_as_real,3341,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_27__outside_talking_pan_laughing__O7L5Z9U8_frame5.jpg,fake,real,0.5465140342712402
fake_as_real,3369,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_836_950_frame8.jpg,fake,real,0.6499865055084229
fake_as_real,3381,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_818_820_frame5.jpg,fake,real,0.6233522593975067
fake_as_real,3384,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_334_318_frame2.jpg,fake,real,0.5254635810852051
fake_as_real,3386,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_12__walking_down_indoor_hall_disgust__SIA5P4HL_frame8.jpg,fake,real,0.5355657339096069
fake_as_real,3392,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_291_874_frame3.jpg,fake,real,0.6897904574871063
fake_as_real,3396,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_493_538_frame3.jpg,fake,real,0.6595536172389984
fake_as_real,3403,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_789_753_frame1.jpg,fake,real,0.570836067199707
fake_as_real,3423,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_148_133_frame9.jpg,fake,real,0.5423605442047119
fake_as_real,3456,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_27__walking_and_outside_surprised__VN14WY2N_frame8.jpg,fake,real,0.5058186948299408
fake_as_real,3459,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_17_08__exit_phone_room__CFIY1YEQ_frame0.jpg,fake,real,0.556780606508255
fake_as_real,3488,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_748_355_frame6.jpg,fake,real,0.5738967061042786
fake_as_real,3498,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_03__walking_down_indoor_hall_disgust__1IXGY2FK_frame8.jpg,fake,real,0.6963100731372833
fake_as_real,3503,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_298_279_frame3.jpg,fake,real,0.7820351123809814
fake_as_real,3532,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_575_603_frame3.jpg,fake,real,0.6060662269592285
fake_as_real,3538,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_25_09__walking_outside_cafe_disgusted__5041ODBN_frame0.jpg,fake,real,0.5539471209049225
fake_as_real,3555,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_26__walking_down_street_outside_angry__UMEX6HWU_frame0.jpg,fake,real,0.5402987599372864
fake_as_real,3602,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_667_446_frame0.jpg,fake,real,0.6631559133529663
fake_as_real,3607,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_611_760_frame0.jpg,fake,real,0.7905877828598022
fake_as_real,3608,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_917_924_frame0.jpg,fake,real,0.5314134657382965
fake_as_real,3646,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_346_351_frame0.jpg,fake,real,0.5740045011043549
fake_as_real,3657,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_720_672_frame4.jpg,fake,real,0.7632055580615997
fake_as_real,3663,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_06__walking_and_outside_surprised__O7L5Z9U8_frame5.jpg,fake,real,0.5492875277996063
fake_as_real,3675,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_085_124_frame9.jpg,fake,real,0.5614708065986633
fake_as_real,3695,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_949_868_frame6.jpg,fake,real,0.5000881254673004
fake_as_real,3700,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_481_469_frame2.jpg,fake,real,0.5809121131896973
fake_as_real,3702,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_569_921_frame1.jpg,fake,real,0.6508230268955231
fake_as_real,3704,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_982_004_frame1.jpg,fake,real,0.5317011177539825
fake_as_real,3715,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_277_335_frame4.jpg,fake,real,0.7779704183340073
fake_as_real,3717,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_525_509_frame9.jpg,fake,real,0.7525311559438705
fake_as_real,3731,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_534_490_frame4.jpg,fake,real,0.5443167984485626
fake_as_real,3748,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_712_716_frame7.jpg,fake,real,0.7860883623361588
fake_as_real,3776,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_873_872_frame1.jpg,fake,real,0.5639376044273376
fake_as_real,3777,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__podium_speech_happy__QD5K7BP2_frame8.jpg,fake,real,0.8177405893802643
fake_as_real,3790,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_527_454_frame0.jpg,fake,real,0.5144497454166412
fake_as_real,3794,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_508_831_frame1.jpg,fake,real,0.5638097822666168
fake_as_real,3799,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_751_752_frame0.jpg,fake,real,0.6195219457149506
fake_as_real,3808,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_920_811_frame5.jpg,fake,real,0.5533892214298248
fake_as_real,3820,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_684_717_frame8.jpg,fake,real,0.6637816429138184
fake_as_real,3872,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_636_578_frame3.jpg,fake,real,0.7919665277004242
fake_as_real,3893,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__NPZW2Z9L_frame7.jpg,fake,real,0.8147363215684891
fake_as_real,3903,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_847_906_frame0.jpg,fake,real,0.5572106838226318
fake_as_real,3932,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_530_594_frame9.jpg,fake,real,0.6873441338539124
fake_as_real,3952,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_003_000_frame9.jpg,fake,real,0.6224762499332428
fake_as_real,3980,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_034_590_frame0.jpg,fake,real,0.751408576965332
fake_as_real,3991,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_345_259_frame7.jpg,fake,real,0.6474309265613556
fake_as_real,4014,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_06__walking_down_street_outside_angry__NMGYPBXE_frame0.jpg,fake,real,0.5564152598381042
fake_as_real,4041,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_527_454_frame0.jpg,fake,real,0.5423676371574402
fake_as_real,4075,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_237_236_frame2.jpg,fake,real,0.5116550922393799
fake_as_real,4099,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_129_127_frame1.jpg,fake,real,0.7914305180311203
fake_as_real,4115,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_12__outside_talking_still_laughing__KAG65PEE_frame4.jpg,fake,real,0.5785112082958221
fake_as_real,4132,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_02__walking_down_street_outside_angry__QH3Y0IG0_frame6.jpg,fake,real,0.5400138199329376
fake_as_real,4147,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_02__talking_angry_couch__78M8S6M6_frame2.jpg,fake,real,0.5390805900096893
fake_as_real,4173,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_642_635_frame5.jpg,fake,real,0.5517342686653137
fake_as_real,4174,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_481_469_frame0.jpg,fake,real,0.6523061990737915
fake_as_real,4182,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_724_725_frame6.jpg,fake,real,0.6219503581523895
fake_as_real,4183,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_02__walking_and_outside_surprised__YVGY8LOK_frame9.jpg,fake,real,0.716545820236206
fake_as_real,4188,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_23__walking_and_outside_surprised__TU7RHG0S_frame0.jpg,fake,real,0.5381180346012115
fake_as_real,4195,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_313_283_frame0.jpg,fake,real,0.6505630016326904
fake_as_real,4236,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_06__outside_talking_pan_laughing__DEA1TCLN_frame6.jpg,fake,real,0.5888987481594086
fake_as_real,4244,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_493_538_frame4.jpg,fake,real,0.5614131391048431
fake_as_real,4249,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_771_849_frame6.jpg,fake,real,0.554924339056015
fake_as_real,4283,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_667_446_frame6.jpg,fake,real,0.5569845139980316
fake_as_real,4295,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_567_606_frame9.jpg,fake,real,0.6985389292240143
fake_as_real,4302,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_817_827_frame1.jpg,fake,real,0.5134378373622894
fake_as_real,4332,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_15__walking_down_indoor_hall_disgust__QRCD27P8_frame7.jpg,fake,real,0.5402451455593109
fake_as_real,4337,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_739_865_frame0.jpg,fake,real,0.8521170914173126
fake_as_real,4374,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_810_838_frame4.jpg,fake,real,0.6108883619308472
fake_as_real,4397,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_158_379_frame0.jpg,fake,real,0.6231669485569
fake_as_real,4422,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_525_509_frame6.jpg,fake,real,0.56057009100914
fake_as_real,4450,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_602_397_frame3.jpg,fake,real,0.6835847496986389
fake_as_real,4473,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_373_394_frame9.jpg,fake,real,0.7174904346466064
fake_as_real,4479,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_281_474_frame7.jpg,fake,real,0.8808503374457359
fake_as_real,4493,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_675_608_frame3.jpg,fake,real,0.6066226065158844
fake_as_real,4534,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_456_435_frame3.jpg,fake,real,0.5315751731395721
fake_as_real,4562,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__walking_down_indoor_hall_disgust__8Q7JCS95_frame4.jpg,fake,real,0.5402718484401703
fake_as_real,4565,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_675_608_frame6.jpg,fake,real,0.797939658164978
fake_as_real,4579,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_115_939_frame0.jpg,fake,real,0.6975079774856567
fake_as_real,4606,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_470_468_frame4.jpg,fake,real,0.5308029055595398
fake_as_real,4622,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_534_490_frame6.jpg,fake,real,0.5608137845993042
fake_as_real,4623,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_892_112_frame8.jpg,fake,real,0.6107352375984192
fake_as_real,4769,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_227_169_frame1.jpg,fake,real,0.6178648471832275
fake_as_real,4775,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_196_310_frame5.jpg,fake,real,0.7556852996349335
fake_as_real,4781,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_680_486_frame6.jpg,fake,real,0.5855257213115692
fake_as_real,4798,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_01__walking_and_outside_surprised__02HILKYO_frame7.jpg,fake,real,0.6289320588111877
fake_as_real,4800,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_13__exit_phone_room__3GQ49P2J_frame0.jpg,fake,real,0.5382574498653412
fake_as_real,4807,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_940_941_frame3.jpg,fake,real,0.5022986531257629
