Path,True Label,Predicted Label,Confidence
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001268.png,fake,real,0.9627
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001272.png,fake,real,0.6917
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001273.png,fake,real,0.7560
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001275.png,fake,real,0.9413
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001279.png,fake,real,0.7083
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001282.png,fake,real,0.7998
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001298.png,fake,real,0.8798
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001300.png,fake,real,0.6914
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001306.png,fake,real,0.6731
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001307.png,fake,real,0.9652
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001312.png,fake,real,0.5161
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001313.png,fake,real,0.5920
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001314.png,fake,real,0.9526
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001318.png,fake,real,0.6665
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001319.png,fake,real,0.9123
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001320.png,fake,real,0.9011
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001326.png,fake,real,0.7666
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001327.png,fake,real,0.9458
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001328.png,fake,real,0.8959
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001331.png,fake,real,0.9824
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001332.png,fake,real,0.9400
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001333.png,fake,real,0.9467
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001334.png,fake,real,0.9740
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001335.png,fake,real,0.9954
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001336.png,fake,real,0.9941
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001337.png,fake,real,0.9953
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001338.png,fake,real,0.9962
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001339.png,fake,real,0.9947
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001340.png,fake,real,0.9944
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001341.png,fake,real,0.9933
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001342.png,fake,real,0.9837
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001343.png,fake,real,0.9922
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001344.png,fake,real,0.9936
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001345.png,fake,real,0.9781
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001346.png,fake,real,0.9919
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001349.png,fake,real,0.9907
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001350.png,fake,real,0.9900
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001351.png,fake,real,0.9895
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001354.png,fake,real,0.9247
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001356.png,fake,real,0.9874
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001357.png,fake,real,0.9867
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001358.png,fake,real,0.6633
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001359.png,fake,real,0.9725
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001360.png,fake,real,0.9860
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001362.png,fake,real,0.9832
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001363.png,fake,real,0.9946
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001364.png,fake,real,0.9928
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001365.png,fake,real,0.6755
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001366.png,fake,real,0.9937
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001367.png,fake,real,0.9883
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001368.png,fake,real,0.9938
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001369.png,fake,real,0.9938
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001370.png,fake,real,0.6384
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001371.png,fake,real,0.5896
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001372.png,fake,real,0.6367
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001374.png,fake,real,0.9910
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001377.png,fake,real,0.9931
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001378.png,fake,real,0.9918
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001379.png,fake,real,0.9662
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001381.png,fake,real,0.5618
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001383.png,fake,real,0.7261
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001386.png,fake,real,0.6956
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001387.png,fake,real,0.8046
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001388.png,fake,real,0.8628
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001393.png,fake,real,0.9933
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001394.png,fake,real,0.9843
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001395.png,fake,real,0.9858
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001396.png,fake,real,0.9248
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001397.png,fake,real,0.9957
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001398.png,fake,real,0.7065
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001400.png,fake,real,0.9954
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001401.png,fake,real,0.9908
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001402.png,fake,real,0.9946
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001407.png,fake,real,0.7161
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001408.png,fake,real,0.9909
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001409.png,fake,real,0.9926
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001413.png,fake,real,0.9934
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001414.png,fake,real,0.9931
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001415.png,fake,real,0.9952
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001416.png,fake,real,0.9926
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001419.png,fake,real,0.9882
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001420.png,fake,real,0.9735
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001421.png,fake,real,0.8522
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001422.png,fake,real,0.9955
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001423.png,fake,real,0.9951
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001424.png,fake,real,0.5095
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001425.png,fake,real,0.9886
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001432.png,fake,real,0.9935
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001517.png,fake,real,0.6702
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\fake\D_1001526.png,fake,real,0.5386
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000047.png,real,fake,0.8608
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000111.png,real,fake,0.9697
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000313.png,real,fake,0.5171
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000326.png,real,fake,0.8799
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000339.png,real,fake,0.9390
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000428.png,real,fake,0.8643
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000520.png,real,fake,0.6733
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000580.png,real,fake,0.5723
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000581.png,real,fake,0.9951
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000596.png,real,fake,0.9600
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000597.png,real,fake,0.9292
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000598.png,real,fake,0.9390
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000599.png,real,fake,0.6860
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000613.png,real,fake,0.6211
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000614.png,real,fake,0.8501
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000619.png,real,fake,0.8633
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000626.png,real,fake,0.9824
D:/Deepfake_Detection_project/data_preprocessing/voice_data\test\real\D_1000636.png,real,fake,0.7207
