List of misclassified samples:
Image Path | True Label | Predicted Label | Predicted Probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_567_606_frame2.jpg | Fake | Real | 0.4015
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_899_frame5.jpg | Real | Fake | 0.8680
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_087_081_frame6.jpg | Fake | Real | 0.2940
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_409_frame2.jpg | Real | Fake | 0.6644
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_12__walking_and_outside_surprised__J54W3PV1_frame3.jpg | Fake | Real | 0.1690
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_04__hugging_happy__ITC0C48B_frame8.jpg | Fake | Real | 0.3196
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_893_frame7.jpg | Real | Fake | 0.5447
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_282_frame9.jpg | Real | Fake | 0.5387
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_25__walking_and_outside_surprised__FQE07ND1_frame0.jpg | Fake | Real | 0.1950
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_109_frame5.jpg | Real | Fake | 0.6630
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_22__walking_and_outside_surprised__J671JKCH_frame7.jpg | Fake | Real | 0.3177
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_559_543_frame4.jpg | Fake | Real | 0.3523
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_02__walking_and_outside_surprised__O9WOC1KJ_frame8.jpg | Fake | Real | 0.2674
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_840_800_frame2.jpg | Fake | Real | 0.1649
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_415_484_frame7.jpg | Fake | Real | 0.4764
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__walking_down_indoor_hall_disgust__8Q7JCS95_frame8.jpg | Fake | Real | 0.3358
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_15__meeting_serious__Q14RO7M7_frame2.jpg | Fake | Real | 0.4522
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_15__walk_down_hall_angry__5C1OMK8W_frame0.jpg | Fake | Real | 0.4760
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_14__walking_and_outside_surprised__B014BKVO_frame7.jpg | Fake | Real | 0.3596
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_560_frame7.jpg | Real | Fake | 0.6447
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__exit_phone_room__QD5K7BP2_frame0.jpg | Fake | Real | 0.4547
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_234_187_frame0.jpg | Fake | Real | 0.3971
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_380_frame2.jpg | Real | Fake | 0.5355
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_821_frame7.jpg | Real | Fake | 0.6464
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_492_frame8.jpg | Real | Fake | 0.5775
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_147_055_frame7.jpg | Fake | Real | 0.4928
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_13__walking_outside_cafe_disgusted__AROBAY8R_frame0.jpg | Fake | Real | 0.4000
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_16__walking_outside_cafe_disgusted_frame3.jpg | Real | Fake | 0.5553
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_829_808_frame4.jpg | Fake | Real | 0.2530
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_25__walk_down_hall_angry__NPM0ENKD_frame0.jpg | Fake | Real | 0.3520
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_02__walking_and_outside_surprised__YVGY8LOK_frame9.jpg | Fake | Real | 0.3139
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_11__walking_and_outside_surprised__18HYCC8C_frame6.jpg | Fake | Real | 0.2512
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_486_frame2.jpg | Real | Fake | 0.6486
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_698_frame8.jpg | Real | Fake | 0.7678
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_143_140_frame3.jpg | Fake | Real | 0.4855
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_27__walking_down_indoor_hall_disgust_frame8.jpg | Real | Fake | 0.5702
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_11__walking_and_outside_surprised__18HYCC8C_frame9.jpg | Fake | Real | 0.3917
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_06__walking_down_street_outside_angry__NMGYPBXE_frame0.jpg | Fake | Real | 0.4603
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_26__walk_down_hall_angry__AI94QW74_frame0.jpg | Fake | Real | 0.4036
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__podium_speech_happy__QD5K7BP2_frame8.jpg | Fake | Real | 0.1754
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_923_023_frame1.jpg | Fake | Real | 0.4629
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_14__talking_angry_couch__ILLP29ZH_frame7.jpg | Fake | Real | 0.3798
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_11_06__secret_conversation__C8C4FW99_frame1.jpg | Fake | Real | 0.4740
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__QD5K7BP2_frame1.jpg | Fake | Real | 0.4735
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_357_432_frame5.jpg | Fake | Real | 0.4308
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_427_637_frame5.jpg | Fake | Real | 0.4413
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_794_779_frame6.jpg | Fake | Real | 0.4515
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_18__walk_down_hall_angry__B95S4G6F_frame2.jpg | Fake | Real | 0.3893
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_04__walking_down_street_outside_angry__46TJ9IOJ_frame2.jpg | Fake | Real | 0.4178
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_11_01__outside_talking_still_laughing__18HYCC8C_frame9.jpg | Fake | Real | 0.4718
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_071_frame2.jpg | Real | Fake | 0.6483
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_297_frame2.jpg | Real | Fake | 0.7742
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_832_762_frame1.jpg | Fake | Real | 0.2844
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_10__walking_down_indoor_hall_disgust__8YQ2EUQP_frame6.jpg | Fake | Real | 0.4676
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__walking_outside_cafe_disgusted__D1K19NUP_frame4.jpg | Fake | Real | 0.4257
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_418_frame2.jpg | Real | Fake | 0.8029
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_817_827_frame1.jpg | Fake | Real | 0.4633
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_187_234_frame9.jpg | Fake | Real | 0.3027
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_11__walking_down_indoor_hall_disgust__T7DK03O1_frame3.jpg | Fake | Real | 0.2676
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_930_763_frame4.jpg | Fake | Real | 0.3454
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_836_950_frame0.jpg | Fake | Real | 0.2160
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_158_379_frame0.jpg | Fake | Real | 0.3998
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_764_850_frame1.jpg | Fake | Real | 0.1988
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_991_frame3.jpg | Real | Fake | 0.8060
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_379_158_frame7.jpg | Fake | Real | 0.4056
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_02__walking_and_outside_surprised__I8G2LWD1_frame9.jpg | Fake | Real | 0.2330
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_014_790_frame0.jpg | Fake | Real | 0.3120
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_336_frame1.jpg | Real | Fake | 0.5554
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_869_780_frame4.jpg | Fake | Real | 0.3402
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_049_946_frame1.jpg | Fake | Real | 0.4311
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_919_frame5.jpg | Real | Fake | 0.6339
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_674_744_frame9.jpg | Fake | Real | 0.4723
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_040_frame0.jpg | Real | Fake | 0.7891
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_26__secret_conversation__DZP10XW4_frame8.jpg | Fake | Real | 0.2811
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_26__meeting_serious__ZMEJ535O_frame7.jpg | Fake | Real | 0.4406
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_708_frame7.jpg | Real | Fake | 0.5829
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_387_frame6.jpg | Real | Fake | 0.5327
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_043_frame8.jpg | Real | Fake | 0.5481
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_470_468_frame4.jpg | Fake | Real | 0.3020
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_817_827_frame1.jpg | Fake | Real | 0.4449
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_389_frame7.jpg | Real | Fake | 0.5080
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__HZAXM70B_frame9.jpg | Fake | Real | 0.3737
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_526_436_frame3.jpg | Fake | Real | 0.4635
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_23__walk_down_hall_angry__J671JKCH_frame8.jpg | Fake | Real | 0.4242
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_22__kitchen_pan__XL557XC6_frame4.jpg | Fake | Real | 0.4815
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_586_223_frame7.jpg | Fake | Real | 0.4283
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_562_626_frame4.jpg | Fake | Real | 0.2665
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_447_431_frame4.jpg | Fake | Real | 0.4570
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_21__hugging_happy__ZCB5OMEW_frame1.jpg | Fake | Real | 0.4860
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_193_030_frame4.jpg | Fake | Real | 0.3143
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_351_frame5.jpg | Real | Fake | 0.6697
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_461_frame3.jpg | Real | Fake | 0.6193
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_401_frame3.jpg | Real | Fake | 0.6484
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_673_728_frame2.jpg | Fake | Real | 0.2878
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_880_135_frame9.jpg | Fake | Real | 0.2095
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_11__walking_and_outside_surprised__P08VGHTA_frame4.jpg | Fake | Real | 0.4004
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_03__walking_down_indoor_hall_disgust__1IXGY2FK_frame6.jpg | Fake | Real | 0.3067
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_27__meeting_serious_frame0.jpg | Real | Fake | 0.5133
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_790_frame4.jpg | Real | Fake | 0.9197
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_930_763_frame0.jpg | Fake | Real | 0.2899
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_24__walking_and_outside_surprised__7E3GY85F_frame6.jpg | Fake | Real | 0.3543
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_233_frame9.jpg | Real | Fake | 0.5400
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_752_751_frame0.jpg | Fake | Real | 0.3777
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_488_frame0.jpg | Real | Fake | 0.5633
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_058_frame6.jpg | Real | Fake | 0.5903
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_02__exit_phone_room__9NVRE2KQ_frame0.jpg | Fake | Real | 0.4892
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_709_frame3.jpg | Real | Fake | 0.6997
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_07__exit_phone_room__FGNGC2GT_frame0.jpg | Fake | Real | 0.3748
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_461_frame5.jpg | Real | Fake | 0.5618
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_231_663_frame4.jpg | Fake | Real | 0.4947
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_454_frame4.jpg | Real | Fake | 0.5440
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_749_659_frame6.jpg | Fake | Real | 0.2418
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_452_frame7.jpg | Real | Fake | 0.7941
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_03__walking_and_outside_surprised__DG8ITQO3_frame9.jpg | Fake | Real | 0.2782
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_602_397_frame1.jpg | Fake | Real | 0.4459
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_115_939_frame9.jpg | Fake | Real | 0.2714
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_843_frame4.jpg | Real | Fake | 0.5195
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_02__walking_and_outside_surprised__HTG660F8_frame9.jpg | Fake | Real | 0.2744
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_756_503_frame6.jpg | Fake | Real | 0.3240
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_10__walking_down_indoor_hall_disgust__8YQ2EUQP_frame9.jpg | Fake | Real | 0.4939
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_25__walking_and_outside_surprised__FQE07ND1_frame1.jpg | Fake | Real | 0.4979
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_399_frame2.jpg | Real | Fake | 0.7839
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_12__walk_down_hall_angry__B0X1CGG2_frame5.jpg | Fake | Real | 0.3197
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_736_785_frame5.jpg | Fake | Real | 0.4545
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_829_808_frame7.jpg | Fake | Real | 0.4182
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_02__walking_down_indoor_hall_disgust__CP5HFV3K_frame3.jpg | Fake | Real | 0.1530
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_13__walking_and_outside_surprised__A1OSUJE9_frame6.jpg | Fake | Real | 0.1313
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_499_539_frame7.jpg | Fake | Real | 0.3359
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_157_frame7.jpg | Real | Fake | 0.5909
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_474_frame4.jpg | Real | Fake | 0.5964
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_12__outside_talking_pan_laughing__TNI7KUZ6_frame2.jpg | Fake | Real | 0.3797
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_810_frame3.jpg | Real | Fake | 0.5332
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_284_frame6.jpg | Real | Fake | 0.5433
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_151_225_frame0.jpg | Fake | Real | 0.4691
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_865_739_frame8.jpg | Fake | Real | 0.3559
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_25__walking_down_street_outside_angry__XKQAYTLI_frame3.jpg | Fake | Real | 0.4809
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_26__talking_against_wall__FGNGC2GT_frame2.jpg | Fake | Real | 0.1795
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_06__walking_outside_cafe_disgusted__OWJY9LQU_frame3.jpg | Fake | Real | 0.3694
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_26__kitchen_pan__HEKDCIHW_frame2.jpg | Fake | Real | 0.2572
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_15__walking_down_indoor_hall_disgust__RK17XFJ9_frame1.jpg | Fake | Real | 0.2225
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_853_863_frame1.jpg | Fake | Real | 0.4357
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_486_frame9.jpg | Real | Fake | 0.5170
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_25__outside_talking_still_laughing__ODAQ7BZL_frame4.jpg | Fake | Real | 0.4835
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_072_frame6.jpg | Real | Fake | 0.5154
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_873_872_frame8.jpg | Fake | Real | 0.2712
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_03__walking_and_outside_surprised__P1L5PF4I_frame1.jpg | Fake | Real | 0.4689
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_330_162_frame0.jpg | Fake | Real | 0.4173
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_295_099_frame0.jpg | Fake | Real | 0.3041
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_278_306_frame0.jpg | Fake | Real | 0.1778
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_450_frame7.jpg | Real | Fake | 0.5296
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_736_785_frame5.jpg | Fake | Real | 0.4513
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_014_790_frame0.jpg | Fake | Real | 0.4593
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_09__walking_down_indoor_hall_disgust__JEELOMN2_frame3.jpg | Fake | Real | 0.2194
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_02__walk_down_hall_angry__9TDCEK1Q_frame0.jpg | Fake | Real | 0.3324
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__kitchen_still__8Q7JCS95_frame8.jpg | Fake | Real | 0.4419
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_071_054_frame7.jpg | Fake | Real | 0.3588
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_023_frame4.jpg | Real | Fake | 0.6324
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_916_783_frame6.jpg | Fake | Real | 0.3587
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_840_800_frame7.jpg | Fake | Real | 0.3378
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_186_170_frame2.jpg | Fake | Real | 0.3725
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_18__kitchen_pan_frame1.jpg | Real | Fake | 0.7294
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_25_21__walk_down_hall_angry__NFBISHIN_frame6.jpg | Fake | Real | 0.3501
